arm,system,gamma,client,model,bank,carrier_half,probe_index_within_bank,top_routed_class,top1_top2_margin,retained_across_carrier_halves
l0,local,0,0,ResNet10,bank_a,ua,35,4,0.018704029022731897,True
l0,local,0,0,ResNet10,bank_a,ua,36,4,0.0034137013820344647,True
l0,local,0,0,ResNet10,bank_a,ua,37,0,0.2512780344637283,True
l0,local,0,0,ResNet10,bank_a,ua,38,8,0.0035900286126342024,True
l0,local,0,0,ResNet10,bank_a,ua,39,0,0.012700230362569578,True
l0,local,0,0,ResNet10,bank_a,ua,40,9,0.01014856086646218,True
l0,local,0,0,ResNet10,bank_a,ua,41,9,0.00738488746576102,True
l0,local,0,0,ResNet10,bank_a,ua,42,6,0.026437210473609682,True
l0,local,0,0,ResNet10,bank_a,ua,43,9,0.010371902204277528,True
l0,local,0,0,ResNet10,bank_a,ua,44,9,0.008080313317083948,True
l0,local,0,0,ResNet10,bank_a,ua,45,4,0.02285406689078802,True
l0,local,0,0,ResNet10,bank_a,ua,46,4,0.00042601685778159704,True
l0,local,0,0,ResNet10,bank_a,ua,47,8,0.003658813900417862,False
l0,local,0,0,ResNet10,bank_a,ua,48,9,0.0014367520342568885,True
l0,local,0,0,ResNet10,bank_a,ua,49,9,0.002751770803457898,True
l0,local,0,0,ResNet10,bank_a,ua,50,5,0.10018700944383811,True
l0,local,0,0,ResNet10,bank_a,ua,51,9,4.023072244633413e-05,True
l0,local,0,0,ResNet10,bank_a,ua,52,9,0.0056005207611049546,True
l0,local,0,0,ResNet10,bank_a,ua,53,4,0.018818766079689214,True
l0,local,0,0,ResNet10,bank_a,ua,54,9,0.009377907526598783,True
l0,local,0,0,ResNet10,bank_a,ua,55,9,0.008780163650192643,True
l0,local,0,0,ResNet10,bank_a,ua,56,4,0.010087364183935757,True
l0,local,0,0,ResNet10,bank_a,ua,57,9,0.002850331801869055,True
l0,local,0,0,ResNet10,bank_a,ua,58,0,0.017126536142355167,True
l0,local,0,0,ResNet10,bank_a,ua,59,7,0.0047026857403351385,True
l0,local,0,0,ResNet10,bank_a,ua,60,4,0.04980359349862638,True
l0,local,0,0,ResNet10,bank_a,ua,61,0,0.09837058031983595,True
l0,local,0,0,ResNet10,bank_a,ua,62,9,0.007400753241320085,True
l0,local,0,0,ResNet10,bank_a,ua,63,0,0.08329226909113917,True
l0,local,0,0,ResNet10,bank_a,ub,0,4,0.005415020817404942,False
l0,local,0,0,ResNet10,bank_a,ub,1,4,0.0553315001978297,True
l0,local,0,0,ResNet10,bank_a,ub,2,9,0.007593404020567712,True
l0,local,0,0,ResNet10,bank_a,ub,3,6,0.040057035665523884,True
l0,local,0,0,ResNet10,bank_a,ub,4,9,0.007239147105580629,True
l0,local,0,0,ResNet10,bank_a,ub,5,0,0.00170306482515592,True
l0,local,0,0,ResNet10,bank_a,ub,6,4,0.06301246416210758,True
l0,local,0,0,ResNet10,bank_a,ub,7,0,0.02989678385215197,True
l0,local,0,0,ResNet10,bank_a,ub,8,9,0.008417648500084418,True
l0,local,0,0,ResNet10,bank_a,ub,9,5,0.023113449946669133,True
l0,local,0,0,ResNet10,bank_a,ub,10,4,0.1100306055797667,True
l0,local,0,0,ResNet10,bank_a,ub,11,9,0.0032017460831471056,True
l0,local,0,0,ResNet10,bank_a,ub,12,0,0.21453439599975263,True
l0,local,0,0,ResNet10,bank_a,ub,13,9,0.010253083316519251,True
l0,local,0,0,ResNet10,bank_a,ub,14,9,0.0021276639487702587,False
l0,local,0,0,ResNet10,bank_a,ub,15,0,0.012069049697556386,False
l0,local,0,0,ResNet10,bank_a,ub,16,6,0.20253403481485627,True
l0,local,0,0,ResNet10,bank_a,ub,17,4,0.03532713764020344,True
l0,local,0,0,ResNet10,bank_a,ub,18,8,0.0009034624908580979,True
l0,local,0,0,ResNet10,bank_a,ub,19,6,0.013571829621648386,False
l0,local,0,0,ResNet10,bank_a,ub,20,0,0.03235169698323971,False
l0,local,0,0,ResNet10,bank_a,ub,21,4,0.009274186885582736,True
l0,local,0,0,ResNet10,bank_a,ub,22,8,3.552031427784402e-05,False
l0,local,0,0,ResNet10,bank_a,ub,23,6,0.02185097782104288,False
l0,local,0,0,ResNet10,bank_a,ub,24,0,0.25536523499747715,True
l0,local,0,0,ResNet10,bank_a,ub,25,7,0.01864728611925517,True
l0,local,0,0,ResNet10,bank_a,ub,26,8,0.0003828155490648924,False
l0,local,0,0,ResNet10,bank_a,ub,27,4,0.06414812301686434,True
l0,local,0,0,ResNet10,bank_a,ub,28,0,0.08035239425765808,True
l0,local,0,0,ResNet10,bank_a,ub,29,6,0.11173760714292641,True
l0,local,0,0,ResNet10,bank_a,ub,30,6,0.02889012770783548,False
l0,local,0,0,ResNet10,bank_a,ub,31,4,0.09478214529407672,True
l0,local,0,0,ResNet10,bank_a,ub,32,4,0.038538491886097474,False
l0,local,0,0,ResNet10,bank_a,ub,33,4,0.004264021634633769,True
l0,local,0,0,ResNet10,bank_a,ub,34,0,0.0245316399643625,True
l0,local,0,0,ResNet10,bank_a,ub,35,4,0.06742880023332129,True
l0,local,0,0,ResNet10,bank_a,ub,36,4,0.005982116374614113,True
l0,local,0,0,ResNet10,bank_a,ub,37,0,0.24067390816068215,True
l0,local,0,0,ResNet10,bank_a,ub,38,8,0.004549162801498738,True
l0,local,0,0,ResNet10,bank_a,ub,39,0,4.292820406948117e-05,True
l0,local,0,0,ResNet10,bank_a,ub,40,9,0.010738602418860516,True
l0,local,0,0,ResNet10,bank_a,ub,41,9,0.007047834568779582,True
l0,local,0,0,ResNet10,bank_a,ub,42,6,0.059010052679079036,True
l0,local,0,0,ResNet10,bank_a,ub,43,9,0.011062435335277343,True
l0,local,0,0,ResNet10,bank_a,ub,44,9,0.008849432136599916,True
l0,local,0,0,ResNet10,bank_a,ub,45,4,0.029498375476127436,True
l0,local,0,0,ResNet10,bank_a,ub,46,4,0.015646273987126896,True
l0,local,0,0,ResNet10,bank_a,ub,47,6,0.03234837947671403,False
l0,local,0,0,ResNet10,bank_a,ub,48,9,0.002555239669574813,True
l0,local,0,0,ResNet10,bank_a,ub,49,9,0.0027724911815070197,True
l0,local,0,0,ResNet10,bank_a,ub,50,5,0.05231059537698937,True
l0,local,0,0,ResNet10,bank_a,ub,51,9,0.0028910559922089574,True
l0,local,0,0,ResNet10,bank_a,ub,52,9,0.0055191581940757795,True
l0,local,0,0,ResNet10,bank_a,ub,53,4,0.03164385304042093,True
l0,local,0,0,ResNet10,bank_a,ub,54,9,0.009893854468818394,True
l0,local,0,0,ResNet10,bank_a,ub,55,9,0.009099339087492886,True
l0,local,0,0,ResNet10,bank_a,ub,56,4,0.03907500762937405,True
l0,local,0,0,ResNet10,bank_a,ub,57,9,0.0019394370072070705,True
l0,local,0,0,ResNet10,bank_a,ub,58,0,0.01600626845154632,True
l0,local,0,0,ResNet10,bank_a,ub,59,7,0.0031301532752344916,True
l0,local,0,0,ResNet10,bank_a,ub,60,4,0.019588358297377255,True
l0,local,0,0,ResNet10,bank_a,ub,61,0,0.10879811325065672,True
l0,local,0,0,ResNet10,bank_a,ub,62,9,0.007399345248744832,True
l0,local,0,0,ResNet10,bank_a,ub,63,0,0.11922194264756411,True
l0,local,0,0,ResNet10,bank_b,ua,0,4,0.01172191178192776,True
l0,local,0,0,ResNet10,bank_b,ua,1,4,0.019462769350368697,True
l0,local,0,0,ResNet10,bank_b,ua,2,4,0.06898776509751975,True
l0,local,0,0,ResNet10,bank_b,ua,3,9,0.0049699687388327085,True
l0,local,0,0,ResNet10,bank_b,ua,4,0,0.10929003085690991,True
l0,local,0,0,ResNet10,bank_b,ua,5,9,0.008951602133497272,True
l0,local,0,0,ResNet10,bank_b,ua,6,9,0.0022297348511871734,False
l0,local,0,0,ResNet10,bank_b,ua,7,6,0.25551419514840895,True
l0,local,0,0,ResNet10,bank_b,ua,8,8,0.002259517758547769,True
l0,local,0,0,ResNet10,bank_b,ua,9,1,0.007062707430764481,True
l0,local,0,0,ResNet10,bank_b,ua,10,6,0.003269022469720509,False
l0,local,0,0,ResNet10,bank_b,ua,11,8,0.002513883544358275,True
l0,local,0,0,ResNet10,bank_b,ua,12,4,0.0376947147048413,True
l0,local,0,0,ResNet10,bank_b,ua,13,9,0.006008386436949453,True
l0,local,0,0,ResNet10,bank_b,ua,14,4,0.008530581013867111,True
l0,local,0,0,ResNet10,bank_b,ua,15,9,0.0018799804191735048,False
l0,local,0,0,ResNet10,bank_b,ua,16,9,0.002310737188045156,True
l0,local,0,0,ResNet10,bank_b,ua,17,8,0.0012997874889510708,True
l0,local,0,0,ResNet10,bank_b,ua,18,6,0.06176059607439686,True
l0,local,0,0,ResNet10,bank_b,ua,19,9,0.0004030424735497612,True
l0,local,0,0,ResNet10,bank_b,ua,20,9,0.0007638361189750906,True
l0,local,0,0,ResNet10,bank_b,ua,21,9,0.012674516102903655,True
l0,local,0,0,ResNet10,bank_b,ua,22,4,0.1680236232100451,True
l0,local,0,0,ResNet10,bank_b,ua,23,9,0.001206451747643611,True
l0,local,0,0,ResNet10,bank_b,ua,24,0,0.08653898645941951,True
l0,local,0,0,ResNet10,bank_b,ua,25,0,0.04948826538928689,True
l0,local,0,0,ResNet10,bank_b,ua,26,0,0.16652144975375793,True
l0,local,0,0,ResNet10,bank_b,ua,27,9,0.0008614333183820377,True
l0,local,0,0,ResNet10,bank_b,ua,28,6,0.011695204282483496,False
l0,local,0,0,ResNet10,bank_b,ua,29,6,0.10905507421481922,True
l0,local,0,0,ResNet10,bank_b,ua,30,9,0.004113543689031329,True
l0,local,0,0,ResNet10,bank_b,ua,31,6,0.05237196057120941,True
l0,local,0,0,ResNet10,bank_b,ua,32,8,0.002017841497186,False
l0,local,0,0,ResNet10,bank_b,ua,33,4,0.030013356277279538,True
l0,local,0,0,ResNet10,bank_b,ua,34,9,0.000972026214497837,False
l0,local,0,0,ResNet10,bank_b,ua,35,8,0.0026612631374682005,True
l0,local,0,0,ResNet10,bank_b,ua,36,6,0.016126951145747,True
l0,local,0,0,ResNet10,bank_b,ua,37,9,0.013027936283486835,True
l0,local,0,0,ResNet10,bank_b,ua,38,0,0.23293360552657993,True
l0,local,0,0,ResNet10,bank_b,ua,39,4,0.040001581761387,True
l0,local,0,0,ResNet10,bank_b,ua,40,6,0.0011086933839472846,True
l0,local,0,0,ResNet10,bank_b,ua,41,6,0.022407404350377746,True
l0,local,0,0,ResNet10,bank_b,ua,42,9,0.006976504601299033,True
l0,local,0,0,ResNet10,bank_b,ua,43,5,0.009608940343954014,False
l0,local,0,0,ResNet10,bank_b,ua,44,8,0.0059524261549250695,True
l0,local,0,0,ResNet10,bank_b,ua,45,9,0.003997170185202598,True
l0,local,0,0,ResNet10,bank_b,ua,46,4,0.030455204768213964,True
l0,local,0,0,ResNet10,bank_b,ua,47,4,0.0812034099731892,True
l0,local,0,0,ResNet10,bank_b,ua,48,9,0.006680226710067516,False
l0,local,0,0,ResNet10,bank_b,ua,49,9,0.0073802061531090535,True
l0,local,0,0,ResNet10,bank_b,ua,50,8,0.00036892181816319813,True
l0,local,0,0,ResNet10,bank_b,ua,51,4,0.07116623245288119,True
l0,local,0,0,ResNet10,bank_b,ua,52,4,0.07269408486720161,True
l0,local,0,0,ResNet10,bank_b,ua,53,9,0.005200314138987805,True
l0,local,0,0,ResNet10,bank_b,ua,54,4,0.053257089766329424,True
l0,local,0,0,ResNet10,bank_b,ua,55,9,0.002216887825589292,True
l0,local,0,0,ResNet10,bank_b,ua,56,9,0.001691909828366478,True
l0,local,0,0,ResNet10,bank_b,ua,57,5,0.029503398178692457,False
l0,local,0,0,ResNet10,bank_b,ua,58,9,0.005193975881876367,True
l0,local,0,0,ResNet10,bank_b,ua,59,9,0.00863483083209915,True
l0,local,0,0,ResNet10,bank_b,ua,60,4,0.006773765008509625,True
l0,local,0,0,ResNet10,bank_b,ua,61,5,0.002025067715734019,True
l0,local,0,0,ResNet10,bank_b,ua,62,9,0.0027633062632373417,True
l0,local,0,0,ResNet10,bank_b,ua,63,6,0.0034051091763588268,False
l0,local,0,0,ResNet10,bank_b,ub,0,4,0.037083906951635714,True
l0,local,0,0,ResNet10,bank_b,ub,1,4,0.0325111853232372,True
l0,local,0,0,ResNet10,bank_b,ub,2,4,0.03762768833350977,True
l0,local,0,0,ResNet10,bank_b,ub,3,9,0.004468058924202378,True
l0,local,0,0,ResNet10,bank_b,ub,4,0,0.10850744731791659,True
l0,local,0,0,ResNet10,bank_b,ub,5,9,0.010076359219963582,True
l0,local,0,0,ResNet10,bank_b,ub,6,4,0.0017408784214955342,False
l0,local,0,0,ResNet10,bank_b,ub,7,6,0.2070073400380753,True
l0,local,0,0,ResNet10,bank_b,ub,8,8,0.0023205855470094794,True
l0,local,0,0,ResNet10,bank_b,ub,9,1,0.006716267191845343,True
l0,local,0,0,ResNet10,bank_b,ub,10,4,0.06153717318942572,False
l0,local,0,0,ResNet10,bank_b,ub,11,8,0.0017992970042821493,True
l0,local,0,0,ResNet10,bank_b,ub,12,4,0.04798535361562735,True
l0,local,0,0,ResNet10,bank_b,ub,13,9,0.006979292124756453,True
l0,local,0,0,ResNet10,bank_b,ub,14,4,0.05956466782746042,True
l0,local,0,0,ResNet10,bank_b,ub,15,4,0.023604354412687004,False
l0,local,0,0,ResNet10,bank_b,ub,16,9,0.0023732871816295603,True
l0,local,0,0,ResNet10,bank_b,ub,17,8,0.0014769994392915542,True
l0,local,0,0,ResNet10,bank_b,ub,18,6,0.10405682503611992,True
l0,local,0,0,ResNet10,bank_b,ub,19,9,0.0019407821554134619,True
l0,local,0,0,ResNet10,bank_b,ub,20,9,0.0026033523854060714,True
l0,local,0,0,ResNet10,bank_b,ub,21,9,0.013866149629645996,True
l0,local,0,0,ResNet10,bank_b,ub,22,4,0.22029391650457272,True
l0,local,0,0,ResNet10,bank_b,ub,23,9,0.002499897193852907,True
l0,local,0,0,ResNet10,bank_b,ub,24,0,0.10708144959610194,True
l0,local,0,0,ResNet10,bank_b,ub,25,0,0.0560688758838374,True
l0,local,0,0,ResNet10,bank_b,ub,26,0,0.19162175055472286,True
l0,local,0,0,ResNet10,bank_b,ub,27,9,0.0012477622542117622,True
l0,local,0,0,ResNet10,bank_b,ub,28,0,0.04661021182692335,False
l0,local,0,0,ResNet10,bank_b,ub,29,6,0.1969109649237644,True
l0,local,0,0,ResNet10,bank_b,ub,30,9,0.004480539562894292,True
l0,local,0,0,ResNet10,bank_b,ub,31,6,0.03375050706980946,True
l0,local,0,0,ResNet10,bank_b,ub,32,6,0.030551502551142765,False
l0,local,0,0,ResNet10,bank_b,ub,33,4,0.01640084033764594,True
l0,local,0,0,ResNet10,bank_b,ub,34,0,0.013484899514515189,False
l0,local,0,0,ResNet10,bank_b,ub,35,8,0.0019758197162574043,True
l0,local,0,0,ResNet10,bank_b,ub,36,6,0.04718115966997073,True
l0,local,0,0,ResNet10,bank_b,ub,37,9,0.013549151388395339,True
l0,local,0,0,ResNet10,bank_b,ub,38,0,0.21215903515888734,True
l0,local,0,0,ResNet10,bank_b,ub,39,4,0.04715642868059727,True
l0,local,0,0,ResNet10,bank_b,ub,40,6,0.03376599159397552,True
l0,local,0,0,ResNet10,bank_b,ub,41,6,0.0372220165062577,True
l0,local,0,0,ResNet10,bank_b,ub,42,9,0.007070717626270873,True
l0,local,0,0,ResNet10,bank_b,ub,43,0,0.00859688876087511,False
l0,local,0,0,ResNet10,bank_b,ub,44,8,0.005353454557296508,True
l0,local,0,0,ResNet10,bank_b,ub,45,9,0.0038926952215367627,True
l0,local,0,0,ResNet10,bank_b,ub,46,4,0.04148738966212087,True
l0,local,0,0,ResNet10,bank_b,ub,47,4,0.08831403798631939,True
l0,local,0,0,ResNet10,bank_b,ub,48,0,0.021044136583446005,False
l0,local,0,0,ResNet10,bank_b,ub,49,9,0.00806331629379492,True
l0,local,0,0,ResNet10,bank_b,ub,50,8,0.00037650345737799684,True
l0,local,0,0,ResNet10,bank_b,ub,51,4,0.08507810381178797,True
l0,local,0,0,ResNet10,bank_b,ub,52,4,0.07398615835762097,True
l0,local,0,0,ResNet10,bank_b,ub,53,9,0.00531418736165265,True
l0,local,0,0,ResNet10,bank_b,ub,54,4,0.05751051830871394,True
l0,local,0,0,ResNet10,bank_b,ub,55,9,0.0030469387626692324,True
l0,local,0,0,ResNet10,bank_b,ub,56,9,0.002313173193999485,True
l0,local,0,0,ResNet10,bank_b,ub,57,8,0.0011554893639383786,False
l0,local,0,0,ResNet10,bank_b,ub,58,9,0.004989074476191416,True
l0,local,0,0,ResNet10,bank_b,ub,59,9,0.009190923212132412,True
l0,local,0,0,ResNet10,bank_b,ub,60,4,0.02003760481961278,True
l0,local,0,0,ResNet10,bank_b,ub,61,5,0.011529989280606709,True
l0,local,0,0,ResNet10,bank_b,ub,62,9,0.003241464440600611,True
l0,local,0,0,ResNet10,bank_b,ub,63,4,0.026546177892845343,False
l0,local,0,1,ResNet12,bank_a,ua,0,5,0.03968552190821774,True
l0,local,0,1,ResNet12,bank_a,ua,1,4,0.04067895444262015,True
l0,local,0,1,ResNet12,bank_a,ua,2,9,0.1154414419224434,True
l0,local,0,1,ResNet12,bank_a,ua,3,9,0.007006019174556843,False
l0,local,0,1,ResNet12,bank_a,ua,4,3,0.03017309283326379,True
l0,local,0,1,ResNet12,bank_a,ua,5,3,0.03882414460372738,True
l0,local,0,1,ResNet12,bank_a,ua,6,4,0.028497401722819685,True
l0,local,0,1,ResNet12,bank_a,ua,7,4,0.008628767946331425,False
l0,local,0,1,ResNet12,bank_a,ua,8,9,0.19257674848717882,True
l0,local,0,1,ResNet12,bank_a,ua,9,3,0.014183023983697654,True
l0,local,0,1,ResNet12,bank_a,ua,10,7,0.004664594470750988,False
l0,local,0,1,ResNet12,bank_a,ua,11,4,0.01735052671376762,False
l0,local,0,1,ResNet12,bank_a,ua,12,8,0.04744387899008705,True
l0,local,0,1,ResNet12,bank_a,ua,13,9,0.08894178110362642,True
l0,local,0,1,ResNet12,bank_a,ua,14,5,0.008932355268447337,True
l0,local,0,1,ResNet12,bank_a,ua,15,9,0.0006780469852599863,False
l0,local,0,1,ResNet12,bank_a,ua,16,2,0.03343083867249637,True
l0,local,0,1,ResNet12,bank_a,ua,17,4,0.0307158755045788,True
l0,local,0,1,ResNet12,bank_a,ua,18,9,0.03273227256282912,True
l0,local,0,1,ResNet12,bank_a,ua,19,1,0.06403713483584383,False
l0,local,0,1,ResNet12,bank_a,ua,20,1,0.03621660018106232,True
l0,local,0,1,ResNet12,bank_a,ua,21,6,0.017023183549917352,True
l0,local,0,1,ResNet12,bank_a,ua,22,5,0.016150638919035294,False
l0,local,0,1,ResNet12,bank_a,ua,23,5,0.02419172626081814,True
l0,local,0,1,ResNet12,bank_a,ua,24,3,0.045389104693927346,True
l0,local,0,1,ResNet12,bank_a,ua,25,7,0.03396237023594192,False
l0,local,0,1,ResNet12,bank_a,ua,26,2,0.02453319385216368,True
l0,local,0,1,ResNet12,bank_a,ua,27,3,0.020567416934582777,True
l0,local,0,1,ResNet12,bank_a,ua,28,7,0.012232052991806505,True
l0,local,0,1,ResNet12,bank_a,ua,29,3,0.01762426855469751,True
l0,local,0,1,ResNet12,bank_a,ua,30,1,0.05166527669853034,True
l0,local,0,1,ResNet12,bank_a,ua,31,4,0.02167280362454775,True
l0,local,0,1,ResNet12,bank_a,ua,32,5,0.01017274902708834,True
l0,local,0,1,ResNet12,bank_a,ua,33,6,0.054450343628518014,True
l0,local,0,1,ResNet12,bank_a,ua,34,8,0.02044148042832722,False
l0,local,0,1,ResNet12,bank_a,ua,35,5,0.011542432692909305,True
l0,local,0,1,ResNet12,bank_a,ua,36,5,0.05505624029266187,True
l0,local,0,1,ResNet12,bank_a,ua,37,8,0.024193666826769544,True
l0,local,0,1,ResNet12,bank_a,ua,38,5,0.006906596200528858,True
l0,local,0,1,ResNet12,bank_a,ua,39,4,0.02513512857599097,True
l0,local,0,1,ResNet12,bank_a,ua,40,9,0.11508344932224933,True
l0,local,0,1,ResNet12,bank_a,ua,41,8,0.005281029640579103,False
l0,local,0,1,ResNet12,bank_a,ua,42,9,0.005661901334357344,True
l0,local,0,1,ResNet12,bank_a,ua,43,9,0.1119825302367794,True
l0,local,0,1,ResNet12,bank_a,ua,44,9,0.09826393579608911,True
l0,local,0,1,ResNet12,bank_a,ua,45,7,0.027653542134196657,True
l0,local,0,1,ResNet12,bank_a,ua,46,6,0.030575498111346952,True
l0,local,0,1,ResNet12,bank_a,ua,47,3,0.012395598119818801,True
l0,local,0,1,ResNet12,bank_a,ua,48,5,0.06435665781314953,True
l0,local,0,1,ResNet12,bank_a,ua,49,3,0.07392250769065584,True
l0,local,0,1,ResNet12,bank_a,ua,50,3,0.06525520770464799,True
l0,local,0,1,ResNet12,bank_a,ua,51,3,0.0056717928951985006,False
l0,local,0,1,ResNet12,bank_a,ua,52,9,0.03819375020976379,True
l0,local,0,1,ResNet12,bank_a,ua,53,3,0.026299983328377435,True
l0,local,0,1,ResNet12,bank_a,ua,54,9,0.10818004340185396,True
l0,local,0,1,ResNet12,bank_a,ua,55,9,0.00810652004550913,False
l0,local,0,1,ResNet12,bank_a,ua,56,4,0.00851625597935221,False
l0,local,0,1,ResNet12,bank_a,ua,57,5,0.02692413632645292,True
l0,local,0,1,ResNet12,bank_a,ua,58,8,0.003141581830653155,True
l0,local,0,1,ResNet12,bank_a,ua,59,7,0.015725111003127595,False
l0,local,0,1,ResNet12,bank_a,ua,60,5,0.030239530618559607,True
l0,local,0,1,ResNet12,bank_a,ua,61,9,0.01740990710536708,False
l0,local,0,1,ResNet12,bank_a,ua,62,5,0.04398058632682758,True
l0,local,0,1,ResNet12,bank_a,ua,63,8,0.03749304911267404,True
l0,local,0,1,ResNet12,bank_a,ub,0,5,0.04938970038295293,True
l0,local,0,1,ResNet12,bank_a,ub,1,4,0.025136514826381656,True
l0,local,0,1,ResNet12,bank_a,ub,2,9,0.1006844386674901,True
l0,local,0,1,ResNet12,bank_a,ub,3,3,0.008509646806984336,False
l0,local,0,1,ResNet12,bank_a,ub,4,3,0.04116069394219461,True
l0,local,0,1,ResNet12,bank_a,ub,5,3,0.0653632393485673,True
l0,local,0,1,ResNet12,bank_a,ub,6,4,0.046484149081837456,True
l0,local,0,1,ResNet12,bank_a,ub,7,8,0.0036193921507831767,False
l0,local,0,1,ResNet12,bank_a,ub,8,9,0.17873821602223416,True
l0,local,0,1,ResNet12,bank_a,ub,9,3,0.012343413575227821,True
l0,local,0,1,ResNet12,bank_a,ub,10,8,0.02851811278484373,False
l0,local,0,1,ResNet12,bank_a,ub,11,5,0.007912036998655378,False
l0,local,0,1,ResNet12,bank_a,ub,12,8,0.03328817639963362,True
l0,local,0,1,ResNet12,bank_a,ub,13,9,0.10111702623288153,True
l0,local,0,1,ResNet12,bank_a,ub,14,5,0.012274771565582265,True
l0,local,0,1,ResNet12,bank_a,ub,15,3,0.015147436893327593,False
l0,local,0,1,ResNet12,bank_a,ub,16,2,0.05206535208791706,True
l0,local,0,1,ResNet12,bank_a,ub,17,4,0.00662740172815296,True
l0,local,0,1,ResNet12,bank_a,ub,18,9,0.0456016794359073,True
l0,local,0,1,ResNet12,bank_a,ub,19,5,0.001744162564980646,False
l0,local,0,1,ResNet12,bank_a,ub,20,1,0.037171357934336235,True
l0,local,0,1,ResNet12,bank_a,ub,21,6,0.029104765117827967,True
l0,local,0,1,ResNet12,bank_a,ub,22,6,0.005163637775119634,False
l0,local,0,1,ResNet12,bank_a,ub,23,5,0.002380521393817517,True
l0,local,0,1,ResNet12,bank_a,ub,24,3,0.013851120623241425,True
l0,local,0,1,ResNet12,bank_a,ub,25,5,0.0032341935790769216,False
l0,local,0,1,ResNet12,bank_a,ub,26,2,0.04945421250099613,True
l0,local,0,1,ResNet12,bank_a,ub,27,3,0.006510657850041485,True
l0,local,0,1,ResNet12,bank_a,ub,28,7,0.013968507090686727,True
l0,local,0,1,ResNet12,bank_a,ub,29,3,0.0029213717382173196,True
l0,local,0,1,ResNet12,bank_a,ub,30,1,0.061476997935572056,True
l0,local,0,1,ResNet12,bank_a,ub,31,4,0.03217836648595322,True
l0,local,0,1,ResNet12,bank_a,ub,32,5,0.01202822622824598,True
l0,local,0,1,ResNet12,bank_a,ub,33,6,0.025226851224272644,True
l0,local,0,1,ResNet12,bank_a,ub,34,0,0.0006065176601043609,False
l0,local,0,1,ResNet12,bank_a,ub,35,5,0.03109472560895815,True
l0,local,0,1,ResNet12,bank_a,ub,36,5,0.0715599164429842,True
l0,local,0,1,ResNet12,bank_a,ub,37,8,0.024022204952789533,True
l0,local,0,1,ResNet12,bank_a,ub,38,5,0.019909664970059048,True
l0,local,0,1,ResNet12,bank_a,ub,39,4,0.022126259592897032,True
l0,local,0,1,ResNet12,bank_a,ub,40,9,0.1013344346635074,True
l0,local,0,1,ResNet12,bank_a,ub,41,4,0.008850991363885667,False
l0,local,0,1,ResNet12,bank_a,ub,42,9,0.008975043516413261,True
l0,local,0,1,ResNet12,bank_a,ub,43,9,0.1421050779228208,True
l0,local,0,1,ResNet12,bank_a,ub,44,9,0.12576414733169386,True
l0,local,0,1,ResNet12,bank_a,ub,45,7,0.022990936720165736,True
l0,local,0,1,ResNet12,bank_a,ub,46,6,0.005668103461960908,True
l0,local,0,1,ResNet12,bank_a,ub,47,3,0.007096646628213965,True
l0,local,0,1,ResNet12,bank_a,ub,48,5,0.05138074806162887,True
l0,local,0,1,ResNet12,bank_a,ub,49,3,0.04330390531036739,True
l0,local,0,1,ResNet12,bank_a,ub,50,3,0.04308491430863515,True
l0,local,0,1,ResNet12,bank_a,ub,51,5,0.0038767703894236477,False
l0,local,0,1,ResNet12,bank_a,ub,52,9,0.062230907628906026,True
l0,local,0,1,ResNet12,bank_a,ub,53,3,0.07986807899952648,True
l0,local,0,1,ResNet12,bank_a,ub,54,9,0.1434980783756,True
l0,local,0,1,ResNet12,bank_a,ub,55,8,0.0057417747111130485,False
l0,local,0,1,ResNet12,bank_a,ub,56,2,9.673698082807158e-05,False
l0,local,0,1,ResNet12,bank_a,ub,57,5,0.02256676623060648,True
l0,local,0,1,ResNet12,bank_a,ub,58,8,0.007860424580565462,True
l0,local,0,1,ResNet12,bank_a,ub,59,5,0.013550569127527543,False
l0,local,0,1,ResNet12,bank_a,ub,60,5,0.052271667359148025,True
l0,local,0,1,ResNet12,bank_a,ub,61,8,0.004454299727070704,False
l0,local,0,1,ResNet12,bank_a,ub,62,5,0.052598962214171666,True
l0,local,0,1,ResNet12,bank_a,ub,63,8,0.022760907286165005,True
l0,local,0,1,ResNet12,bank_b,ua,0,4,0.041584702274162444,True
l0,local,0,1,ResNet12,bank_b,ua,1,4,0.029298605957677817,True
l0,local,0,1,ResNet12,bank_b,ua,2,4,0.04564823830730022,True
l0,local,0,1,ResNet12,bank_b,ua,3,9,0.222963353699077,True
l0,local,0,1,ResNet12,bank_b,ua,4,8,0.005807050085797766,True
l0,local,0,1,ResNet12,bank_b,ua,5,9,0.2055548554845197,True
l0,local,0,1,ResNet12,bank_b,ua,6,4,0.04857432886668403,True
l0,local,0,1,ResNet12,bank_b,ua,7,2,0.006872811560962838,True
l0,local,0,1,ResNet12,bank_b,ua,8,9,0.13232247295384175,True
l0,local,0,1,ResNet12,bank_b,ua,9,1,0.07818863456797008,True
l0,local,0,1,ResNet12,bank_b,ua,10,5,0.002364251081943325,True
l0,local,0,1,ResNet12,bank_b,ua,11,4,0.009980415318586205,False
l0,local,0,1,ResNet12,bank_b,ua,12,5,0.007910978196798715,False
l0,local,0,1,ResNet12,bank_b,ua,13,3,0.02048926914751857,True
l0,local,0,1,ResNet12,bank_b,ua,14,4,0.01672187179936234,True
l0,local,0,1,ResNet12,bank_b,ua,15,9,0.14552801734637852,True
