arm,system,gamma,client,model,bank,carrier_half,class_index,positive_routing_energy,total_routing_norm_sq,positive_profile_share,total_profile_share,cross_half_positive_profile_cosine,cross_bank_positive_profile_cosine,probe_top_class_count,probe_top_class_fraction,mean_margin_when_top
h9,hfl,9,0,ResNet10,bank_b,ub,6,0.010684770125093841,0.01711866695681491,0.048627409507235646,0.04810526507727704,0.9996571942973067,0.9968509862281971,7,0.109375,0.06392229535018336
h9,hfl,9,0,ResNet10,bank_b,ub,7,0.002273368373660679,0.01797720393678685,0.010346316633164368,0.050517844812859404,0.9996571942973067,0.9968509862281971,3,0.046875,0.05639863303462913
h9,hfl,9,0,ResNet10,bank_b,ub,8,0.0036265394247128988,0.012341701904017333,0.01650472734883476,0.034681487939172584,0.9996571942973067,0.9968509862281971,0,0.0,0.0
h9,hfl,9,0,ResNet10,bank_b,ub,9,0.0036579612403703173,0.01352272677931027,0.016647731033476103,0.03800029277556245,0.9996571942973067,0.9968509862281971,1,0.015625,0.0002813922668803148
h9,hfl,9,1,ResNet12,bank_a,ua,0,0.004061818065107777,0.028256817251428486,0.018980606772994107,0.07160152634131423,0.9999328134303493,0.9991773514030092,5,0.078125,0.0476248719764479
h9,hfl,9,1,ResNet12,bank_a,ua,1,0.005415670776816756,0.008412323172217743,0.025307070818797704,0.021316455206105936,0.9999328134303493,0.9991773514030092,3,0.046875,0.08200852546419103
h9,hfl,9,1,ResNet12,bank_a,ua,2,0.0010605917452213,0.12610492136137036,0.004956074974321849,0.3195442985769763,0.9999328134303493,0.9991773514030092,2,0.03125,0.03774449621580701
h9,hfl,9,1,ResNet12,bank_a,ua,3,0.16176441061237246,0.1634194107527604,0.7559143758983519,0.41409756589285684,0.9999328134303493,0.9991773514030092,44,0.6875,0.27853343535160224
h9,hfl,9,1,ResNet12,bank_a,ua,4,0.002546764324045641,0.01628096807410095,0.011900860994599426,0.041255253698500055,0.9999328134303493,0.9991773514030092,2,0.03125,0.01672090351481769
h9,hfl,9,1,ResNet12,bank_a,ua,5,0.012742513443350348,0.013898323916139167,0.05954492128672103,0.035217738683264055,0.9999328134303493,0.9991773514030092,5,0.078125,0.03398116153477397
h9,hfl,9,1,ResNet12,bank_a,ua,6,0.0006458080437673669,0.000813551252348638,0.0030178182117223183,0.0020615029253553087,0.9999328134303493,0.9991773514030092,0,0.0,0.0
h9,hfl,9,1,ResNet12,bank_a,ua,7,0.019988421132769024,0.02045902024435846,0.09340456796752845,0.0518422532838463,0.9999328134303493,0.9991773514030092,0,0.0,0.0
h9,hfl,9,1,ResNet12,bank_a,ua,8,0.0034603616687200345,0.014013839553701285,0.016170040871728193,0.035510450204598594,0.9999328134303493,0.9991773514030092,3,0.046875,0.028526254778883254
h9,hfl,9,1,ResNet12,bank_a,ua,9,0.002311965619027417,0.002980697273735367,0.010803662198562042,0.007552955184648656,0.9999328134303493,0.9991773514030092,0,0.0,0.0
h9,hfl,9,1,ResNet12,bank_a,ub,0,0.003620255773829142,0.028576805729160375,0.017068609546734947,0.07407362286078531,0.9999328134303493,0.9991845284678046,5,0.078125,0.038944936981030076
h9,hfl,9,1,ResNet12,bank_a,ub,1,0.00497335906189405,0.008192644492499158,0.02344815650232338,0.02123606340475699,0.9999328134303493,0.9991845284678046,6,0.09375,0.04298313472540576
h9,hfl,9,1,ResNet12,bank_a,ub,2,0.0007913267612716724,0.11932573452463216,0.0037309097356241026,0.30930292001615856,0.9999328134303493,0.9991845284678046,2,0.03125,0.026003290025310856
h9,hfl,9,1,ResNet12,bank_a,ub,3,0.16311621220980305,0.16453738714024532,0.7690525506728705,0.42649554596960393,0.9999328134303493,0.9991845284678046,43,0.671875,0.29238936927011194
h9,hfl,9,1,ResNet12,bank_a,ub,4,0.002258277829525627,0.015383220375615488,0.010647220784472715,0.039874675822320106,0.9999328134303493,0.9991845284678046,0,0.0,0.0
h9,hfl,9,1,ResNet12,bank_a,ub,5,0.012586511002480136,0.013461583510593182,0.05934228277738147,0.03489362210469642,0.9999328134303493,0.9991845284678046,4,0.0625,0.03326394085289043
h9,hfl,9,1,ResNet12,bank_a,ub,6,0.0006930190879460325,0.0008177344474984608,0.0032674133982731855,0.0021196404398152913,0.9999328134303493,0.9991845284678046,0,0.0,0.0
h9,hfl,9,1,ResNet12,bank_a,ub,7,0.018429225566622534,0.01897684838855381,0.08688923520800686,0.04918967934843911,0.9999328134303493,0.9991845284678046,0,0.0,0.0
h9,hfl,9,1,ResNet12,bank_a,ub,8,0.0034865455340160507,0.01372161006168161,0.01643819887457517,0.03556763405906473,0.9999328134303493,0.9991845284678046,4,0.0625,0.019073740370873202
h9,hfl,9,1,ResNet12,bank_a,ub,9,0.0021454832973979996,0.002795658660736928,0.010115422495022909,0.007246595971767479,0.9999328134303493,0.9991845284678046,0,0.0,0.0
h9,hfl,9,1,ResNet12,bank_b,ua,0,0.003951397793255062,0.0333474087989247,0.017276913153151087,0.07990847902965108,0.9999540428182991,0.9991773514030092,4,0.0625,0.03872848565642052
h9,hfl,9,1,ResNet12,bank_b,ua,1,0.010146084284983745,0.011311414208837077,0.0443622804404649,0.027104891733947877,0.9999540428182991,0.9991773514030092,4,0.0625,0.12464497821569248
h9,hfl,9,1,ResNet12,bank_b,ua,2,0.005043301504138444,0.1268044453207949,0.0220511035970333,0.30385420411165537,0.9999540428182991,0.9991773514030092,3,0.046875,0.22231729302837797
h9,hfl,9,1,ResNet12,bank_b,ua,3,0.1695596078500634,0.17071638957135118,0.7413747672047668,0.409077872236956,0.9999540428182991,0.9991773514030092,47,0.734375,0.27626010661205713
h9,hfl,9,1,ResNet12,bank_b,ua,4,0.002373584344348651,0.020466293022992403,0.010378152928310763,0.04904220165061874,0.9999540428182991,0.9991773514030092,0,0.0,0.0
h9,hfl,9,1,ResNet12,bank_b,ua,5,0.01015393449240686,0.013013824440793494,0.04439660433266196,0.031184279525077827,0.9999540428182991,0.9991773514030092,3,0.046875,0.026148568327872292
h9,hfl,9,1,ResNet12,bank_b,ua,6,0.0008953085744838134,0.0010212246929179399,0.003914606753344887,0.002447102035742772,0.9999540428182991,0.9991773514030092,0,0.0,0.0
h9,hfl,9,1,ResNet12,bank_b,ua,7,0.020977708117253874,0.021333558899766774,0.09172198301892229,0.051120381024171484,0.9999540428182991,0.9991773514030092,0,0.0,0.0
h9,hfl,9,1,ResNet12,bank_b,ua,8,0.002300922055748838,0.015841479711485612,0.010060447621142986,0.03796002732796167,0.9999540428182991,0.9991773514030092,1,0.015625,0.006793265587096878
h9,hfl,9,1,ResNet12,bank_b,ua,9,0.0033078607683144335,0.0034639904928811375,0.01446314094582861,0.008300561321820863,0.9999540428182991,0.9991773514030092,2,0.03125,0.011483702887817165
h9,hfl,9,1,ResNet12,bank_b,ub,0,0.003243388680344908,0.034058076310374566,0.014387714163074201,0.08341651946656546,0.9999540428182991,0.9991845284678046,4,0.0625,0.02283801532456629
h9,hfl,9,1,ResNet12,bank_b,ub,1,0.009717703074520778,0.010968254818287443,0.043107856608466694,0.026863925995879674,0.9999540428182991,0.9991845284678046,4,0.0625,0.1178594211699869
h9,hfl,9,1,ResNet12,bank_b,ub,2,0.004308037803706957,0.12044674571322221,0.019110511453367434,0.2950033999838954,0.9999540428182991,0.9991845284678046,3,0.046875,0.19349180611163672
h9,hfl,9,1,ResNet12,bank_b,ub,3,0.16971151510551133,0.17074774288174263,0.7528424774734939,0.4182027865627962,0.9999540428182991,0.9991845284678046,48,0.75,0.27704074246906396
h9,hfl,9,1,ResNet12,bank_b,ub,4,0.0022451808472734275,0.019276670711334442,0.009959651296416211,0.047213258992927463,0.9999540428182991,0.9991845284678046,0,0.0,0.0
h9,hfl,9,1,ResNet12,bank_b,ub,5,0.009616365035542068,0.011569635131675825,0.042658319756004995,0.028336852774286422,0.9999540428182991,0.9991845284678046,2,0.03125,0.024913222053433465
h9,hfl,9,1,ResNet12,bank_b,ub,6,0.0009997515877294548,0.001100424580720663,0.004434910982300574,0.0026952076688844203,0.9999540428182991,0.9991845284678046,0,0.0,0.0
h9,hfl,9,1,ResNet12,bank_b,ub,7,0.01993333368897329,0.020346590229550553,0.08842452622842192,0.04983375233804767,0.9999540428182991,0.9991845284678046,0,0.0,0.0
h9,hfl,9,1,ResNet12,bank_b,ub,8,0.0024880112537231836,0.016441077926879603,0.011036850122222894,0.04026820201002095,0.9999540428182991,0.9991845284678046,1,0.015625,0.0007716647369347684
h9,hfl,9,1,ResNet12,bank_b,ub,9,0.0031643690165534333,0.0033341292749266014,0.014037181911795251,0.00816609420424726,0.9999540428182991,0.9991845284678046,2,0.03125,0.03887138604466827
h9,hfl,9,2,ShuffleNet,bank_a,ua,0,0.012698003613956892,0.022148982469319324,0.0868690601426244,0.08381496218687816,0.9987084014621203,0.9774588225718158,0,0.0,0.0
h9,hfl,9,2,ShuffleNet,bank_a,ua,1,0.0029199580942022036,0.010718224513496596,0.01997589723634924,0.04055931614707695,0.9987084014621203,0.9774588225718158,2,0.03125,0.018128056772353192
h9,hfl,9,2,ShuffleNet,bank_a,ua,2,0.030455867319085988,0.0306000241495629,0.20835342706388138,0.11579492965719032,0.9987084014621203,0.9774588225718158,4,0.0625,0.07450897952076657
h9,hfl,9,2,ShuffleNet,bank_a,ua,3,0.007826908376163726,0.04021099640065622,0.053545123716333944,0.15216424264573764,0.9987084014621203,0.9774588225718158,9,0.140625,0.06197096141406829
h9,hfl,9,2,ShuffleNet,bank_a,ua,4,0.001595702317938797,0.001628552501108591,0.010916453077268837,0.00616267887199051,0.9987084014621203,0.9774588225718158,0,0.0,0.0
h9,hfl,9,2,ShuffleNet,bank_a,ua,5,0.00033813330725828333,0.007760789810466307,0.002313223676528088,0.02936795427986687,0.9987084014621203,0.9774588225718158,0,0.0,0.0
h9,hfl,9,2,ShuffleNet,bank_a,ua,6,0.054698678915920076,0.054944416395091664,0.3742023528207584,0.20791764086290418,0.9987084014621203,0.9774588225718158,27,0.421875,0.10422757319861707
h9,hfl,9,2,ShuffleNet,bank_a,ua,7,0.003395291153689997,0.03607081209871046,0.023227726215751747,0.13649718474838426,0.9987084014621203,0.9774588225718158,0,0.0,0.0
h9,hfl,9,2,ShuffleNet,bank_a,ua,8,0.02893512439528523,0.0367359598673032,0.1979497831112276,0.1390142003788093,0.9987084014621203,0.9774588225718158,18,0.28125,0.08038630780930932
h9,hfl,9,2,ShuffleNet,bank_a,ua,9,0.0033103971622235875,0.023441725738082262,0.022646952932435214,0.08870689021737772,0.9987084014621203,0.9774588225718158,4,0.0625,0.0390955013103402
h9,hfl,9,2,ShuffleNet,bank_a,ub,0,0.01176482407565571,0.02133100288369027,0.0844754957833126,0.0847249152837369,0.9987084014621203,0.9753997934061708,0,0.0,0.0
h9,hfl,9,2,ShuffleNet,bank_a,ub,1,0.0020169311381816116,0.009891254864299114,0.014482261422952598,0.03928721659253803,0.9987084014621203,0.9753997934061708,2,0.03125,0.016616085819873592
h9,hfl,9,2,ShuffleNet,bank_a,ub,2,0.02785778827546795,0.02797935315011821,0.20002853088693956,0.11113159274616427,0.9987084014621203,0.9753997934061708,4,0.0625,0.0764345925209363
h9,hfl,9,2,ShuffleNet,bank_a,ub,3,0.008195447516244223,0.04271737924816027,0.0588461406348962,0.16966976928735536,0.9987084014621203,0.9753997934061708,10,0.15625,0.058759392776163
h9,hfl,9,2,ShuffleNet,bank_a,ub,4,0.0018468036813239642,0.0018989942589645488,0.013260687587935189,0.007542642443599903,0.9987084014621203,0.9753997934061708,0,0.0,0.0
h9,hfl,9,2,ShuffleNet,bank_a,ub,5,0.00028605103537661977,0.006676587086925543,0.0020539451229680252,0.026518831693411536,0.9987084014621203,0.9753997934061708,0,0.0,0.0
h9,hfl,9,2,ShuffleNet,bank_a,ub,6,0.051118532459545896,0.05134640977836481,0.3670486991956844,0.2039435390036098,0.9987084014621203,0.9753997934061708,25,0.390625,0.10996686069491524
h9,hfl,9,2,ShuffleNet,bank_a,ub,7,0.002875589282622832,0.026840812375699335,0.020647723141172858,0.1066094063686323,0.9987084014621203,0.9753997934061708,0,0.0,0.0
h9,hfl,9,2,ShuffleNet,bank_a,ub,8,0.0303759179769609,0.03769038710389872,0.21810957091034902,0.1497029873279275,0.9987084014621203,0.9753997934061708,19,0.296875,0.08676217703591377
h9,hfl,9,2,ShuffleNet,bank_a,ub,9,0.0029311885839339333,0.02539558805991268,0.021046945306609215,0.10086909924905266,0.9987084014621203,0.9753997934061708,4,0.0625,0.04749376619436463
h9,hfl,9,2,ShuffleNet,bank_b,ua,0,0.013394954399989336,0.02801637969659898,0.08190990300652243,0.09639905549159267,0.9991707852987688,0.9774588225718158,3,0.046875,0.07661357276045909
h9,hfl,9,2,ShuffleNet,bank_b,ua,1,0.006892624566423073,0.011809704415378224,0.042148274106594726,0.040634955822488106,0.9991707852987688,0.9774588225718158,3,0.046875,0.03682222938866174
h9,hfl,9,2,ShuffleNet,bank_b,ua,2,0.029656427853215636,0.029853183007534083,0.18134851798963622,0.10271914774532054,0.9991707852987688,0.9774588225718158,1,0.015625,0.03670511570735169
h9,hfl,9,2,ShuffleNet,bank_b,ua,3,0.007820790288644002,0.04297768234613179,0.047823990649620486,0.14787806384162253,0.9991707852987688,0.9774588225718158,7,0.109375,0.0957116992136497
h9,hfl,9,2,ShuffleNet,bank_b,ua,4,0.0015217278234166338,0.001550141149364807,0.009305338017312115,0.005333742057170914,0.9991707852987688,0.9774588225718158,0,0.0,0.0
h9,hfl,9,2,ShuffleNet,bank_b,ua,5,0.00024912734272670284,0.008512454274173077,0.001523409178536147,0.029289742673114565,0.9991707852987688,0.9774588225718158,0,0.0,0.0
h9,hfl,9,2,ShuffleNet,bank_b,ua,6,0.07385614987556866,0.0740688572364056,0.45162901582911164,0.25485690714699627,0.9991707852987688,0.9774588225718158,32,0.5,0.1241593501671467
h9,hfl,9,2,ShuffleNet,bank_b,ua,7,0.0024224738972373288,0.04344145998332416,0.014813383908100497,0.14947383483943255,0.9991707852987688,0.9774588225718158,0,0.0,0.0
h9,hfl,9,2,ShuffleNet,bank_b,ua,8,0.021231282021860184,0.030218672876045845,0.12982890416678652,0.10397672914940742,0.9991707852987688,0.9774588225718158,12,0.1875,0.05189430144809884
h9,hfl,9,2,ShuffleNet,bank_b,ua,9,0.006487225004056685,0.02018065794262354,0.03966926314166423,0.06943782122941373,0.9991707852987688,0.9774588225718158,6,0.09375,0.01849150327717572
h9,hfl,9,2,ShuffleNet,bank_b,ub,0,0.01207482438418905,0.02732337109610968,0.07773189360433531,0.09896707474389517,0.9991707852987688,0.9753997934061708,3,0.046875,0.06749363728537136
h9,hfl,9,2,ShuffleNet,bank_b,ub,1,0.00575670335363781,0.01052875252910251,0.03705887873471938,0.03813584476243578,0.9991707852987688,0.9753997934061708,4,0.0625,0.030434346704632635
h9,hfl,9,2,ShuffleNet,bank_b,ub,2,0.027168340913910228,0.02734329387748814,0.17489667080306878,0.09903923638847603,0.9991707852987688,0.9753997934061708,1,0.015625,0.030151063978949955
h9,hfl,9,2,ShuffleNet,bank_b,ub,3,0.007365610202050447,0.04510859416993238,0.04741624477010929,0.16338634040085037,0.9991707852987688,0.9753997934061708,6,0.09375,0.10692969524225478
h9,hfl,9,2,ShuffleNet,bank_b,ub,4,0.0018053026941435187,0.0018358465198899548,0.011621667734442044,0.006649558691465341,0.9991707852987688,0.9753997934061708,0,0.0,0.0
h9,hfl,9,2,ShuffleNet,bank_b,ub,5,0.00022250300403071137,0.0073478856218670684,0.0014323669881780917,0.02661453240857421,0.9991707852987688,0.9753997934061708,0,0.0,0.0
h9,hfl,9,2,ShuffleNet,bank_b,ub,6,0.06982199149074866,0.07000901439749808,0.4494802939667091,0.2535773252960768,0.9991707852987688,0.9753997934061708,33,0.515625,0.11527374411777216
h9,hfl,9,2,ShuffleNet,bank_b,ub,7,0.0022500672484538444,0.03350451519177459,0.014484847348043667,0.12135559143046003,0.9991707852987688,0.9753997934061708,0,0.0,0.0
h9,hfl,9,2,ShuffleNet,bank_b,ub,8,0.023039744637658913,0.031603844537605966,0.14831875991427407,0.11447123539573134,0.9991707852987688,0.9753997934061708,13,0.203125,0.06336690660981248
h9,hfl,9,2,ShuffleNet,bank_b,ub,9,0.005834294970731821,0.021480349540897115,0.037558376129682526,0.07780326047841289,0.9991707852987688,0.9753997934061708,4,0.0625,0.02843895534335715
h9,hfl,9,3,Mobilenetv2,bank_a,ua,0,0.004402025605212368,0.026116084054310956,0.025244487335532736,0.0891617931673135,0.9999671494011281,0.9949866280607053,5,0.078125,0.04509579495490479
h9,hfl,9,3,Mobilenetv2,bank_a,ua,1,0.017396942573889393,0.020408418121771993,0.09976700180106149,0.06967549773776742,0.9999671494011281,0.9949866280607053,2,0.03125,0.027483364881499835
h9,hfl,9,3,Mobilenetv2,bank_a,ua,2,0.001593670837792586,0.02532375612723294,0.009139293336691504,0.0864567406560755,0.9999671494011281,0.9949866280607053,0,0.0,0.0
h9,hfl,9,3,Mobilenetv2,bank_a,ua,3,0.0017036136030340323,0.0023123372195056552,0.009769786885271681,0.007894450502988459,0.9999671494011281,0.9949866280607053,0,0.0,0.0
h9,hfl,9,3,Mobilenetv2,bank_a,ua,4,0.006788366051199731,0.015091352146822924,0.03892953748509707,0.051522732731747574,0.9999671494011281,0.9949866280607053,6,0.09375,0.11510437926847013
h9,hfl,9,3,Mobilenetv2,bank_a,ua,5,0.11130768647849293,0.12145142580123908,0.6383210216511688,0.41464206060318204,0.9999671494011281,0.9949866280607053,35,0.546875,0.2549038749325169
h9,hfl,9,3,Mobilenetv2,bank_a,ua,6,0.0066896441560246435,0.0335980791033413,0.038363392747198154,0.11470574890176397,0.9999671494011281,0.9949866280607053,8,0.125,0.06639526691511517
h9,hfl,9,3,Mobilenetv2,bank_a,ua,7,0.001390797002418168,0.0019318250842173272,0.007975863945968237,0.006595360477329333,0.9999671494011281,0.9949866280607053,0,0.0,0.0
h9,hfl,9,3,Mobilenetv2,bank_a,ua,8,0.003087509419963327,0.023568868679915988,0.017706074303227966,0.08046545531313525,0.9999671494011281,0.9949866280607053,2,0.03125,0.024957117673926305
h9,hfl,9,3,Mobilenetv2,bank_a,ua,9,0.020015462292242398,0.023104525078787533,0.11478354050304757,0.07888015990528306,0.9999671494011281,0.9949866280607053,6,0.09375,0.019984130584525726
h9,hfl,9,3,Mobilenetv2,bank_a,ub,0,0.004275186561253978,0.027653809902028495,0.025084209961811283,0.0963003295671161,0.9999671494011281,0.9938778698062615,6,0.09375,0.045343579059866634
h9,hfl,9,3,Mobilenetv2,bank_a,ub,1,0.016394746213164946,0.01969970780128566,0.0961944585082655,0.06860133776722532,0.9999671494011281,0.9938778698062615,2,0.03125,0.02847226999388555
h9,hfl,9,3,Mobilenetv2,bank_a,ub,2,0.001495887351924341,0.023863751878011052,0.008776962566958,0.0831020094049239,0.9999671494011281,0.9938778698062615,0,0.0,0.0
h9,hfl,9,3,Mobilenetv2,bank_a,ub,3,0.0018507647458135632,0.0023060871755613923,0.01085916855527553,0.008030609735289022,0.9999671494011281,0.9938778698062615,0,0.0,0.0
h9,hfl,9,3,Mobilenetv2,bank_a,ub,4,0.0067600954015976265,0.013816356245285799,0.03966415265999804,0.04811343046587253,0.9999671494011281,0.9938778698062615,6,0.09375,0.10492234123946
h9,hfl,9,3,Mobilenetv2,bank_a,ub,5,0.1081788537919328,0.11750641364651698,0.6347281090696992,0.40919881927659435,0.9999671494011281,0.9938778698062615,39,0.609375,0.22199977664970566
h9,hfl,9,3,Mobilenetv2,bank_a,ub,6,0.006791548251987801,0.03243296972630608,0.03984869896968076,0.11294305141131637,0.9999671494011281,0.9938778698062615,7,0.109375,0.07077294763038636
h9,hfl,9,3,Mobilenetv2,bank_a,ub,7,0.0016080790164638816,0.0021062352613894337,0.009435235423347564,0.007334654810178798,0.9999671494011281,0.9938778698062615,0,0.0,0.0
h9,hfl,9,3,Mobilenetv2,bank_a,ub,8,0.003040102530212315,0.0247583122676566,0.017837483599993268,0.0862171845162649,0.9999671494011281,0.9938778698062615,2,0.03125,0.041696603762105496
h9,hfl,9,3,Mobilenetv2,bank_a,ub,9,0.02003811106503758,0.02301850835691205,0.11757152067910331,0.08015857304173646,0.9999671494011281,0.9938778698062615,2,0.03125,0.03866816685452678
h9,hfl,9,3,Mobilenetv2,bank_b,ua,0,0.006527329263572098,0.035588727517463614,0.03446526054393621,0.1113811277406408,0.9998741060126531,0.9949866280607053,5,0.078125,0.04863040205075675
h9,hfl,9,3,Mobilenetv2,bank_b,ua,1,0.026205982373534484,0.027717120211892946,0.13837144930840972,0.08674556024540787,0.9998741060126531,0.9949866280607053,3,0.046875,0.037095526415946704
h9,hfl,9,3,Mobilenetv2,bank_b,ua,2,0.0010273427591680942,0.025256984100662405,0.0054245211836115885,0.07904613535504414,0.9998741060126531,0.9949866280607053,0,0.0,0.0
h9,hfl,9,3,Mobilenetv2,bank_b,ua,3,0.0008839456419806075,0.001486483031892861,0.004667363270236855,0.004652207819970787,0.9998741060126531,0.9949866280607053,0,0.0,0.0
h9,hfl,9,3,Mobilenetv2,bank_b,ua,4,0.011156139842971096,0.02040790159747381,0.058906062621723515,0.06387008621286769,0.9998741060126531,0.9949866280607053,8,0.125,0.14257485607724396
h9,hfl,9,3,Mobilenetv2,bank_b,ua,5,0.108860512871892,0.1212463767551492,0.5747995524011668,0.37946167563390293,0.9998741060126531,0.9949866280607053,38,0.59375,0.2127768120518018
h9,hfl,9,3,Mobilenetv2,bank_b,ua,6,0.003988975971648229,0.029676594535373,0.021062381046658037,0.09287807677949698,0.9998741060126531,0.9949866280607053,4,0.0625,0.08749265826257818
h9,hfl,9,3,Mobilenetv2,bank_b,ua,7,0.002154849708576333,0.0024168152393045403,0.01137792405441874,0.007563844668579798,0.9998741060126531,0.9949866280607053,0,0.0,0.0
h9,hfl,9,3,Mobilenetv2,bank_b,ua,8,0.00479479854413666,0.029457924621026452,0.025317242995785433,0.09219371115695775,0.9998741060126531,0.9949866280607053,2,0.03125,0.017924906798590462
h9,hfl,9,3,Mobilenetv2,bank_b,ua,9,0.023788775843427198,0.02626713361563796,0.12560824256877295,0.0822075743840015,0.9998741060126531,0.9949866280607053,4,0.0625,0.029685693531414873
h9,hfl,9,3,Mobilenetv2,bank_b,ub,0,0.0060152539630653435,0.03773889531865132,0.03293256536473579,0.12139511441385673,0.9998741060126531,0.9938778698062615,5,0.078125,0.04147663687892514
h9,hfl,9,3,Mobilenetv2,bank_b,ub,1,0.02516407215118235,0.026712951484226668,0.1377693204726189,0.08592784114051247,0.9998741060126531,0.9938778698062615,5,0.078125,0.01721941351429492
h9,hfl,9,3,Mobilenetv2,bank_b,ub,2,0.0009190951789214811,0.02407753693232769,0.005031900937532603,0.0774504745309603,0.9998741060126531,0.9938778698062615,0,0.0,0.0
h9,hfl,9,3,Mobilenetv2,bank_b,ub,3,0.001011507804225329,0.0015338934641356279,0.0055378454649013045,0.004934091764084686,0.9998741060126531,0.9938778698062615,0,0.0,0.0
h9,hfl,9,3,Mobilenetv2,bank_b,ub,4,0.011149693037960906,0.019245493261629065,0.06104280833760008,0.06190718717969251,0.9998741060126531,0.9938778698062615,8,0.125,0.1422560453799816
h9,hfl,9,3,Mobilenetv2,bank_b,ub,5,0.10311869540070395,0.11377822688762479,0.5645585701720558,0.3659916580547797,0.9998741060126531,0.9938778698062615,37,0.578125,0.2062840322914898
h9,hfl,9,3,Mobilenetv2,bank_b,ub,6,0.003938757421834308,0.028329289768819398,0.021564074775039965,0.09112713405390778,0.9998741060126531,0.9938778698062615,4,0.0625,0.07903443896226309
h9,hfl,9,3,Mobilenetv2,bank_b,ub,7,0.0024309386783071744,0.002662544855872551,0.013309005307602801,0.008564636952977588,0.9998741060126531,0.9938778698062615,0,0.0,0.0
h9,hfl,9,3,Mobilenetv2,bank_b,ub,8,0.004788672666684268,0.030096546534252436,0.026217226500198913,0.09681188808358861,0.9998741060126531,0.9938778698062615,2,0.03125,0.01761376094883106
h9,hfl,9,3,Mobilenetv2,bank_b,ub,9,0.024116984809950517,0.026701179422720923,0.1320366826622392,0.08588997382242299,0.9998741060126531,0.9938778698062615,3,0.046875,0.034215342796654745
l0,local,0,0,ResNet10,bank_a,ua,0,0.010428162868484062,0.012451897605744349,0.206256226563635,0.12363860855411352,0.9904336890347684,0.9628367188909404,11,0.171875,0.09627789170137313
l0,local,0,0,ResNet10,bank_a,ua,1,0.00918629916405018,0.014301151134294492,0.18169369097484198,0.14200039889105362,0.9904336890347684,0.9628367188909404,1,0.015625,1.8988412833903512e-05
l0,local,0,0,ResNet10,bank_a,ua,2,0.0013319626860705668,0.003070970110637244,0.026344582551808132,0.03049257899577498,0.9904336890347684,0.9628367188909404,0,0.0,0.0
l0,local,0,0,ResNet10,bank_a,ua,3,0.0010682142032574847,0.0015363956142240996,0.021127962183198745,0.015255330709086325,0.9904336890347684,0.9628367188909404,1,0.015625,0.013822255256836842
l0,local,0,0,ResNet10,bank_a,ua,4,0.0044195710971613724,0.006914450922738717,0.08741367669708468,0.06865564736163099,0.9904336890347684,0.9628367188909404,16,0.25,0.027331237577893262
l0,local,0,0,ResNet10,bank_a,ua,5,0.0007478802478935148,0.014180796517496298,0.01479215081288966,0.14080536197177093,0.9904336890347684,0.9628367188909404,2,0.03125,0.05692334263626381
l0,local,0,0,ResNet10,bank_a,ua,6,0.00309896054888498,0.015163061663991319,0.06129362545864269,0.15055856584391178,0.9904336890347684,0.9628367188909404,5,0.078125,0.077883175065213
l0,local,0,0,ResNet10,bank_a,ua,7,0.0010648364415696897,0.0045175593656918926,0.02106115421436069,0.044856195555051756,0.9904336890347684,0.9628367188909404,2,0.03125,0.027394218067768247
l0,local,0,0,ResNet10,bank_a,ua,8,0.009168697012268317,0.01377815075693677,0.18134554207731182,0.13680737201457543,0.9904336890347684,0.9628367188909404,6,0.09375,0.0015183537634053852
l0,local,0,0,ResNet10,bank_a,ua,9,0.010044679040941478,0.01479761532949231,0.1986713884464479,0.14692994009310134,0.9904336890347684,0.9628367188909404,20,0.3125,0.0057617083250642515
l0,local,0,0,ResNet10,bank_a,ub,0,0.01131020021514546,0.01340483539692361,0.22852493637404256,0.13343770309410133,0.9904336890347684,0.959694723094446,13,0.203125,0.08734980163783639
l0,local,0,0,ResNet10,bank_a,ub,1,0.007918958552661974,0.013840982441768828,0.16000419665183474,0.13777930507220412,0.9904336890347684,0.959694723094446,0,0.0,0.0
l0,local,0,0,ResNet10,bank_a,ub,2,0.0014889084911665804,0.003167278013977127,0.03008370424380136,0.03152849630235286,0.9904336890347684,0.959694723094446,0,0.0,0.0
l0,local,0,0,ResNet10,bank_a,ub,3,0.0008526969020217025,0.0014536655798262014,0.017228917399703756,0.01447043475695942,0.9904336890347684,0.959694723094446,0,0.0,0.0
l0,local,0,0,ResNet10,bank_a,ub,4,0.005913752095219503,0.007582757321167593,0.11948858513416838,0.07548214432299534,0.9904336890347684,0.959694723094446,17,0.265625,0.040528616597231136
l0,local,0,0,ResNet10,bank_a,ub,5,0.0007606596395758714,0.01328842411647842,0.015369285461773106,0.13227889334993884,0.9904336890347684,0.959694723094446,2,0.03125,0.037712022661829256
l0,local,0,0,ResNet10,bank_a,ub,6,0.0030521833816887865,0.01613001819706996,0.061669996979215234,0.16056538669449344,0.9904336890347684,0.959694723094446,8,0.125,0.0637500056162033
l0,local,0,0,ResNet10,bank_a,ub,7,0.0015477546820184347,0.0041118986064169975,0.03127270371016508,0.04093167048675899,0.9904336890347684,0.959694723094446,2,0.03125,0.010888719697244831
l0,local,0,0,ResNet10,bank_a,ub,8,0.007892050276491487,0.013233452431998362,0.15946050936223563,0.13173168071397345,0.9904336890347684,0.959694723094446,4,0.0625,0.001467740288924893
