system,client,model,bank,carrier_half,chi_out_low,chi_out_high,chi_out_delta,chi_out_ratio,positive_routing_strength_low,positive_routing_strength_high,positive_routing_strength_delta,positive_routing_strength_ratio,total_routing_strength_low,total_routing_strength_high,total_routing_strength_delta,total_routing_strength_ratio,positive_class_concentration_low,positive_class_concentration_high,positive_class_concentration_delta,positive_class_concentration_ratio,total_class_concentration_low,total_class_concentration_high,total_class_concentration_delta,total_class_concentration_ratio,standardized_routing_energy_low,standardized_routing_energy_high,standardized_routing_energy_delta,standardized_routing_energy_ratio,cross_half_positive_profile_cosine_low,cross_half_positive_profile_cosine_high,cross_half_positive_profile_cosine_delta,cross_half_positive_profile_cosine_ratio,cross_bank_positive_profile_cosine_low,cross_bank_positive_profile_cosine_high,cross_bank_positive_profile_cosine_delta,cross_bank_positive_profile_cosine_ratio,mean_centered_response_energy_low,mean_centered_response_energy_high,mean_centered_response_energy_delta,mean_centered_response_energy_ratio,mean_raw_output_delta_energy_low,mean_raw_output_delta_energy_high,mean_raw_output_delta_energy_delta,mean_raw_output_delta_energy_ratio,mean_abs_output_norm_change_low,mean_abs_output_norm_change_high,mean_abs_output_norm_change_delta,mean_abs_output_norm_change_ratio,nonselective_response_magnitude_low,nonselective_response_magnitude_high,nonselective_response_magnitude_delta,nonselective_response_magnitude_ratio,common_mode_magnitude_low,common_mode_magnitude_high,common_mode_magnitude_delta,common_mode_magnitude_ratio,positive_clients_chi_out,positive_clients_positive_routing_strength,positive_clients_class_concentration
local,0,ResNet10,bank_a,ua,0.45815402106675335,0.5543229881526499,0.09616896708589656,1.2099053214916011,0.050559263310581644,0.20552238948731513,0.1549631261767335,4.06497990725739,0.10071204902124749,0.3330631817355935,0.23235113271434604,3.3070837597795193,0.1611116216521536,0.35978812793434295,0.19867650628218936,2.2331606140052807,0.12613751352593314,0.18035724555453309,0.05421973202859995,1.4298462092010624,6.44557113735984,21.316043631077978,14.870472493718138,3.307083759811842,0.9904336890347684,0.9995850089513605,0.009151319916592127,1.0092397098532677,0.9628367188909404,0.996968745769541,0.03413202687860062,1.0354494445505575,18.213144630916993,52.72433010575215,34.51118547483516,2.8948504596097693,18.772473462789993,48.597798362011176,29.825324899221183,2.588779707604174,2.280723962798572,3.4738782760899363,1.1931543132913642,1.523147181663219,2.932678212793619,5.313235062802949,2.3805568500093304,1.8117347616327264,0.4421485365987988,0.6780095677492705,0.23586103115047163,1.5334429758906025,,,
local,1,ResNet12,bank_a,ua,0.3053076813905618,0.6024650806021319,0.2971573992115701,1.9733046933380665,0.03644960511161281,0.2212467518918342,0.1847971467802214,6.0699354960988385,0.07978182575076907,0.36069775819926353,0.28091593244849444,4.52105169066359,0.13243036082157955,0.5816183690125882,0.4491880081910087,4.391880875351519,0.15559700200287715,0.2656293089934609,0.11003230699058372,1.7071621276278957,5.106036848049218,23.08465652475287,17.97861967670365,4.521051690719376,0.993780153854839,0.9999478223674556,0.006167668512616631,1.0062062705596266,0.9418703175432059,0.99940288350423,0.057532565961024074,1.0610833199521905,12.322790079310607,28.03922720815824,15.716437128847634,2.2753959961739936,10.216466004492268,19.795118305424445,9.578652300932177,1.9375700263396778,1.3908742223124415,1.9282131388426924,0.5373389165302509,1.3863317817735488,2.465853573984472,3.9716937536622954,1.5058401796778234,1.6106770473167176,0.23735538036347714,0.3254480369143886,0.08809265655091147,1.3711424464641944,,,
local,2,ShuffleNet,bank_a,ua,0.32389929135902173,0.6133793236481947,0.28948003228917296,1.8937346885591333,0.04836681843381012,0.15531961491584123,0.10695279648203111,3.2112845116158404,0.09071231728374395,0.2780264838527789,0.18731416656903493,3.0649253836175294,0.20863733513313315,0.2529823491683988,0.04434501403526564,1.2125459185229537,0.1218951368273321,0.1270779657589956,0.005182828931663497,1.0425187506697875,5.8055883061596125,17.793694966577842,11.988106660418229,3.0649253836507877,0.9796008345681352,0.9976642133660681,0.01806337879793296,1.0184395298161193,0.9484767316713743,0.9944168397725253,0.04594010810115101,1.0484356722374713,10.877295696041633,24.452458835504665,13.575163139463031,2.248027406701919,9.238416511452517,22.188291137026827,12.94987462557431,2.401741803859832,1.068577119454337,1.6362180714159429,0.5676409519616059,1.5312119655434298,2.391083686203313,3.7316711697083536,1.3405874835050406,1.5606610472225397,0.1821537288383086,0.3193553254875383,0.1372015966492297,1.7532187099461767,,,
local,3,Mobilenetv2,bank_a,ua,0.35854703764358475,0.7082527923999021,0.3497057547563174,1.9753413584244102,0.04397509617341076,0.1784069814617632,0.13443188528835243,4.0570003702590824,0.08743988795166824,0.31867028245442564,0.2312303945027574,3.644449803354321,0.16612888018496336,0.4216485922874199,0.25551971210245655,2.5380812283537324,0.11595829852225151,0.198123986112203,0.08216568758995149,1.7085796241868445,5.596152828906771,20.394898077083244,14.798745248176473,3.644449803395348,0.9938633951239954,0.9995454354841188,0.00568204036012343,1.0057171240906895,0.9415882832637124,0.994630626699714,0.05304234343600167,1.0563328414103574,9.940763380875053,18.597683998876906,8.656920618001854,1.8708506868451327,7.7230651768469425,13.017947380615228,5.294882203768285,1.6855933599576736,0.8693586039873945,0.968940295444459,0.09958169145706453,1.1145461619626347,2.210668581527279,3.1819223823596423,0.9712538008323635,1.4393484437001933,0.12497790959550474,0.18194646938108197,0.05696855978557723,1.4558290338548794,,,
local,pooled_mean,all_four_clients,bank_a,ua,0.3614770078649804,0.6196050462007197,0.2581280383357393,1.7630715154533028,0.04483769575735384,0.19012393443918846,0.1452862386818346,4.350800071307788,0.08966152000185719,0.32261442656051537,0.2329529065586582,3.6343776593537402,0.16707704944795743,0.4040093596006874,0.23693231015273009,2.5939171590583716,0.12989698771959848,0.19279712660479814,0.06290013888519966,1.4720266779213977,5.73833728011886,20.647323299872983,14.908986019754124,3.6343776593943384,0.9894195181454345,0.9991856200422508,0.009766101896816287,1.0099006585799257,0.9486930128423082,0.9963547739365026,0.047661761094194344,1.0503253195376443,12.838498446786073,30.95342503707299,18.114926590286917,2.3222811373327037,11.48760528889543,25.89978879626942,14.412183507373989,2.1534212244403395,1.4023834771381862,2.001812445448258,0.5994289683100714,1.388809272735708,2.5000710136271707,4.04963059213331,1.5495595785061393,1.6056053249680442,0.24665888884902232,0.37618984988306986,0.12953096103404751,1.5284082915389632,4,4,4
local,0,ResNet10,bank_a,ub,0.43300191924554715,0.5526398992729885,0.11963798002744136,1.2762989601399912,0.04949219281875107,0.20371313555643075,0.15422094273767967,4.116066069215144,0.1004576299348991,0.33251399721112757,0.23205636727622847,3.3099924557577265,0.1550420226392748,0.36071777004036054,0.20567574740108574,2.3265806514746665,0.1261029568730864,0.17873937558784692,0.05263641871476052,1.4174082830295398,6.429288315833546,21.28089582151217,14.851607505678626,3.30999245579016,0.9904336890347684,0.9995850089513605,0.009151319916592127,1.0092397098532677,0.959694723094446,0.9968509862281971,0.03715626313375109,1.0387167525657592,16.45905857556608,52.40075773590129,35.941699160335205,3.183703217004675,16.740634929539272,47.8433079062752,31.102672976735928,2.85791477489612,2.1747049969293317,3.4077754272081804,1.2330704302788487,1.5670058385014833,2.821750993249426,5.297148785422047,2.4753977921726213,1.8772559301273306,0.42081051677838843,0.6649641078685178,0.24415359109012935,1.5801984060610534,,,
local,1,ResNet12,bank_a,ub,0.31334059878078935,0.612662877152209,0.29932227837141967,1.9552617169116602,0.03674553247865706,0.2220063979965573,0.18526086551790025,6.041724885044562,0.08280209634245597,0.3574211003533737,0.27461900401091777,4.3165706683417975,0.13198892306411483,0.59311050533426,0.4611215822701452,4.493638492994275,0.15994706391892308,0.2721312337376485,0.11218416981872545,1.7013831143151839,5.299334165917181,22.874950422615925,17.575616256698744,4.316570668393116,0.993780153854839,0.9999478223674556,0.006167668512616631,1.0062062705596266,0.9339701599320305,0.9992436073268394,0.06527344739480889,1.0698881508146785,11.612664426114646,27.30759514551689,15.694930719402242,2.351535715102988,10.099068548549633,19.55538790119858,9.456319352648945,1.936355596279725,1.3992324762245039,1.9094605085091132,0.5102280322846093,1.3646485062010378,2.4547821556256486,3.9234965957286527,1.4687144401030041,1.5983074452189325,0.23662058290158164,0.3238351225428516,0.08721453964126993,1.3685839100319381,,,
local,2,ShuffleNet,bank_a,ub,0.3568518980613379,0.6121349327815412,0.2552830347202033,1.7153753030468915,0.04652161708733953,0.14719360373410087,0.10067198664676133,3.1639829598914435,0.08842641189940949,0.2645702629877331,0.17614385108832364,2.9919823421729035,0.2360585669433054,0.24164527975384292,0.00558671281053752,1.023666638673002,0.12953709060475868,0.1259525379358585,-0.003584552668900176,0.9723279822548305,5.659290361562205,16.932496831214927,11.27320646965272,2.9919823422062133,0.9796008345681352,0.9976642133660681,0.01806337879793296,1.0184395298161193,0.9734235774238889,0.993379434626441,0.019955857202552107,1.0205006922621944,11.13674908415637,24.717000426409584,13.580251342253213,2.219408935195537,9.39605299377564,22.765886393684255,13.369833399908615,2.422920178160229,1.0879905199018969,1.6629246730042624,0.5749341531023655,1.5284367304530173,2.4199396013544985,3.724520479503938,1.3045808781494395,1.5390964623322396,0.1879803634195559,0.32656680474913,0.13858644132957412,1.7372389264857624,,,
local,3,Mobilenetv2,bank_a,ub,0.36528027677456304,0.707018208110879,0.34173793133631597,1.9355499134854413,0.04303118211566727,0.1708470900800204,0.1278159079643531,3.9703090102617975,0.08780860118645356,0.30503630427063505,0.2172277030841815,3.4738772756377747,0.16367248771741377,0.42779787783941403,0.26412539012200026,2.6137433590879864,0.11266454289628379,0.1988983399488692,0.08623379705258542,1.765403159095091,5.6197504759330315,19.522323473320647,13.902572997387615,3.473877275676717,0.9938633951239954,0.9995454354841188,0.00568204036012343,1.0057171240906895,0.9445176055489282,0.9935806080712172,0.04906300252228901,1.0519450375863804,9.876846123395493,19.229558607018916,9.352712483623423,1.9469330965344807,7.791510674359388,13.349716039596492,5.558205365237105,1.713366842135833,0.8827151257315383,0.9756093340469376,0.0928942083153993,1.1052369055501448,2.2034124250591476,3.2284901241551114,1.0250776990959638,1.4652228005235932,0.1275988742983609,0.18495792373037656,0.05735904943201567,1.4495262967324074,,,
local,pooled_mean,all_four_clients,bank_a,ub,0.36711867321555935,0.6211139793294044,0.2539953061138451,1.720621473395996,0.043947631125103734,0.18594005684177733,0.1419924257166736,4.323020731103237,0.08987368484080453,0.31488541620571736,0.22501173136491284,3.5231056854775504,0.1716905000910272,0.40581785824196936,0.23412735815094216,2.6144072855574825,0.132062913573263,0.1939303718025558,0.06186745822929281,1.4641306346736613,5.751915829811491,20.152666637165918,14.400750807354425,3.5231056855165517,0.9894195181454345,0.9991856200422508,0.009766101896816287,1.0099006585799257,0.9529015164998235,0.9957636590631737,0.042862142563350275,1.045262658307253,12.271329552308147,30.91372797871167,18.64239842640352,2.4253952409594204,11.006816786555984,25.878574560188632,14.871757773632648,2.232639347867977,1.3861607796968176,1.9889424856921236,0.6027817059953057,1.391331995176421,2.47497129382218,4.043413996202437,1.5684427023802572,1.6199706595505239,0.24325258434947172,0.37508098972271897,0.13182840537324725,1.5338868848277902,4,4,4
local,0,ResNet10,bank_b,ua,0.4979178780915695,0.5553754237409275,0.05745754564935801,1.1153956268219716,0.0607583724006899,0.22057870907939595,0.15982033667870604,3.6304249169331086,0.12038964548835199,0.3552719144217125,0.23488226893336053,2.95101719900932,0.15920636373759714,0.3849707679348865,0.22576440419728935,2.4180614323116796,0.12754638638781834,0.19791714133959992,0.07037075495178158,1.5517267634400875,7.704937311254527,22.737402522989612,15.032465211735085,2.9510171990334504,0.9916084398355163,0.9996571942973067,0.00804875446179043,1.0081168676439638,0.9628367188909404,0.996968745769541,0.03413202687860062,1.0354494445505575,22.416078206918996,58.35913648022413,35.943058273305134,2.603449896164632,22.24784884357832,50.08637254271182,27.8385236991335,2.2512905807145773,2.7145229190110785,3.846817529632477,1.1322946106213987,1.417124719297815,3.549948685390642,6.074933640753101,2.524984955362459,1.7112736490394913,0.5253637494707102,0.7541928184362885,0.2288290689655783,1.4355631106917481,,,
local,1,ResNet12,bank_b,ua,0.3472162062678966,0.5992277765001354,0.25201157023223875,1.7258058975394486,0.03698844116863939,0.22336071751665995,0.18637227634802056,6.038662632260303,0.07805705186517718,0.36022511837768323,0.28216806651250603,4.614895256296145,0.15793726245111694,0.5386136095302408,0.3806763470791239,3.4103010345233535,0.18999380377873845,0.24956374480367682,0.05956994102493837,1.3135362303341132,4.995651319371338,23.054407576171716,18.05875625680038,4.614895256354343,0.9968867678007901,0.9999834666198948,0.003096698819104682,1.0031063696681752,0.9418703175432059,0.99940288350423,0.057532565961024074,1.0610833199521905,14.690288355089917,30.042956784321927,15.35266842923201,2.045089657747293,12.220915296858019,21.853287479603477,9.632372182745458,1.7881874596758018,1.6672630267836261,2.0934303933231213,0.42616736653949516,1.2556089589297577,2.9239171070247125,4.43933859388123,1.5154214868565172,1.5182846952857172,0.2835671028413984,0.35173366720924387,0.06816656436784546,1.2403895363163169,,,
local,2,ShuffleNet,bank_b,ua,0.3218586961550535,0.5741889882783524,0.2523302921232989,1.7839784822839035,0.04953203316428472,0.16776382442883295,0.11823179126454822,3.386976340523263,0.09108624414322702,0.2974323274695921,0.20634608332636506,3.2653923791020985,0.239112867391135,0.2615312767812366,0.022418409390101618,1.0937565996912093,0.13290730639249845,0.13297149299232047,6.418659982201924e-05,1.0004829425903192,5.829519625166531,19.035668958053897,13.206149332887366,3.2653923791373876,0.9903292345440036,0.9983466306290053,0.008017396085001738,1.0080956875797829,0.9484767316713743,0.9944168397725253,0.04594010810115101,1.0484356722374713,12.984734169531118,28.55798659143683,15.573252421905712,2.199350885322427,11.095252942994142,25.580003399783294,14.484750456789152,2.305490783419492,1.3073814604587246,1.8893623997165643,0.5819809392578397,1.4451500628226692,2.8410048421684597,4.345527050175722,1.5045222080072622,1.5295739682222338,0.22174488776366924,0.36424655692263475,0.1425016691589655,1.642637900672587,,,
local,3,Mobilenetv2,bank_b,ua,0.36417258675469283,0.7460022242990262,0.38182963754433336,2.0484853924479656,0.048228100411698734,0.17810277998882795,0.12987467957712923,3.6929254618109004,0.09254131354527179,0.32541535574201813,0.23287404219674634,3.5164332909463885,0.17541352898174406,0.3699782685780886,0.19456473959634452,2.109177500296938,0.11263327935846487,0.18082118851745596,0.06818790915899109,1.6053975303371213,5.9226440668973925,20.826582767489157,14.903938700591764,3.516433290983794,0.9944330559883648,0.999711006707361,0.005277950718996172,1.0053074972580684,0.9415882832637124,0.994630626699714,0.05304234343600167,1.0563328414103574,11.697148914520152,20.677750508810337,8.980601594290185,1.7677598754975605,9.000723794113412,14.81272219755805,5.811998403444639,1.6457256701115652,1.0039386528799892,1.1360874451620497,0.13214879228206056,1.1316303460394068,2.60922582018402,3.6372409810503625,1.0280151608663424,1.3939924068329377,0.1488463736725986,0.21088151284100062,0.06203513916840203,1.4167729292716078,,,
local,pooled_mean,all_four_clients,bank_b,ua,0.3827913418173031,0.6186986032046103,0.23590726138730722,1.6684163497733224,0.04887673678632819,0.1974515077534292,0.14857477096710103,4.187247337881894,0.09551856376050699,0.33458617900275145,0.23906761524224449,3.586934531338488,0.18291750564039827,0.3887734807061131,0.20585597506571485,2.257824141705795,0.14077019397938004,0.1903183919132633,0.049548197933883265,1.3677858666754101,6.1131880806724475,21.413515456176093,15.300327375503649,3.586934531377244,0.9933143745421686,0.999424574563392,0.0061102000212232555,1.0061566055374975,0.9486930128423082,0.9963547739365026,0.047661761094194344,1.0503253195376443,15.447062411515045,34.409457591198304,18.962395179683263,2.153912578682978,13.641185219385974,28.08309640491416,14.441911185528188,1.9976736234803592,1.6732765147833546,2.241424441958553,0.5681479271751986,1.3123785217724122,2.9810241136919586,4.624260066465103,1.643235952773145,1.538281179845095,0.2948805284370941,0.42026363885229195,0.12538311041519784,1.433840869238065,4,4,4
local,0,ResNet10,bank_b,ub,0.45485849178208765,0.553794461829599,0.09893597004751137,1.2175093393522745,0.05749096870071212,0.21972731497151507,0.16223634627080297,3.8219449060174115,0.11507811556305726,0.35585848927902414,0.2407803737159669,3.092321137992032,0.14880767047076113,0.3808521981191831,0.23204452764842196,2.5593586467134197,0.12486153232037818,0.19472649179216941,0.06986495947179124,1.5595395008525719,7.364999396035666,22.774943313857545,15.409943917821879,3.0923211380184834,0.9916084398355163,0.9996571942973067,0.00804875446179043,1.0081168676439638,0.959694723094446,0.9968509862281971,0.03715626313375109,1.0387167525657592,20.67525278117137,57.857044059815884,37.18179127864451,2.798371786414268,20.245543737644496,49.05229003757895,28.806746299934453,2.422868492604072,2.616083467000758,3.756091987760966,1.1400085207602082,1.4357691698826986,3.447185870336489,6.034421131559211,2.587235261222722,1.7505354682161145,0.5040792503362289,0.7367253349805104,0.2326460846442815,1.4615268025566244,,,
local,1,ResNet12,bank_b,ub,0.334779535297511,0.5984974324754226,0.26371789717791166,1.787736015410153,0.03670869936492038,0.224691554784992,0.18798285542007162,6.1209347829302585,0.0786453587935427,0.35884689313244467,0.28020153433890194,4.5628489542519,0.15418154227082906,0.5401572845950003,0.3859757423241713,3.503384884052324,0.1891017403588736,0.2519124118767883,0.06281067151791472,1.3321527945611802,5.033302962786733,22.966201160476473,17.932898197689738,4.562848954309015,0.9968867678007901,0.9999834666198948,0.003096698819104682,1.0031063696681752,0.9339701599320305,0.9992436073268394,0.06527344739480889,1.0698881508146785,14.042967578818871,29.180670492633006,15.137702913814135,2.077956124932196,12.17139560093498,21.456990608605928,9.285595007670947,1.7629030648675887,1.664694993938163,2.057180967101244,0.3924859731630812,1.2357705012576163,2.914427087056989,4.37869338278398,1.4642662957269907,1.5024199446362254,0.2813027042495611,0.34653478056099846,0.06523207631143735,1.2318928162607852,,,
local,2,ShuffleNet,bank_b,ub,0.37314449375291986,0.5762889028874468,0.20314440913452697,1.5444121849148764,0.04819870049724527,0.1573812498059246,0.10918254930867934,3.265259191202764,0.08956714548758878,0.2793868009869467,0.18981965549935792,3.1193000453781536,0.27288438987583913,0.25464375737721734,-0.01824063249862179,0.9331561893010651,0.14183220419174772,0.1303622696185781,-0.01146993457316961,0.9191302522621579,5.732297311205679,17.880755263164584,12.148457951958905,3.119300045412437,0.9903292345440036,0.9983466306290053,0.008017396085001738,1.0080956875797829,0.9734235774238889,0.993379434626441,0.019955857202552107,1.0205006922621944,13.621916117076175,28.361875864901332,14.739959747825157,2.082076825399427,11.62984461742946,25.819801418615256,14.189956801185795,2.220132965484106,1.3519256712042753,1.9186274140799255,0.5667017428756502,1.4191811391298024,2.885768184475765,4.318556869616001,1.4327886851402356,1.4965016569406189,0.23178790740234548,0.3700431579836019,0.1382552505812564,1.5964730952925499,,,
local,3,Mobilenetv2,bank_b,ub,0.4047600576829639,0.7425409419512902,0.33778088426832625,1.8345212870066965,0.04822041904269597,0.1690117936144949,0.12079137457179892,3.5049839251986015,0.09455456245940849,0.3105582699549804,0.21600370749557193,3.2844345304333267,0.18031820153604544,0.3684580705149729,0.18813986897892748,2.043377026690648,0.11202747281914159,0.1774887899310447,0.0654613171119031,1.5843327128873133,6.0514919974021435,19.875729277118737,13.824237279716593,3.284434530467518,0.9944330559883648,0.999711006707361,0.005277950718996172,1.0053074972580684,0.9445176055489282,0.9935806080712172,0.04906300252228901,1.0519450375863804,11.947890844824245,21.419565542567348,9.471674697743103,1.7927486801441932,9.320509609453348,15.237494857138719,5.916985247685371,1.634834949548512,1.0341560792249116,1.1345174488541612,0.10036136962924957,1.097046637006062,2.625688040461649,3.692391725797462,1.066703685335813,1.4062568244576605,0.15344382778366417,0.21358286300004692,0.06013903521638275,1.3919286691660158,,,
local,pooled_mean,all_four_clients,bank_b,ub,0.3918856446288706,0.6177804347859397,0.2258947901570691,1.596044706671,0.047654696901393435,0.19270297829423164,0.1450482813928382,4.178280701337259,0.0944612955758993,0.326162613338349,0.23170131776244965,3.514726167013853,0.1890479510383687,0.38602782765159344,0.19697987661322475,2.259819186689364,0.14195573742253528,0.18862249080464513,0.04666675338210986,1.3487888151408058,6.045522916857555,20.874407253654336,14.828884336796778,3.5147261670518635,0.9933143745421686,0.999424574563392,0.0061102000212232555,1.0061566055374975,0.9529015164998235,0.9957636590631737,0.042862142563350275,1.045262658307253,15.072006830472665,34.20478898997939,19.132782159506725,2.187788354222521,13.34182339136557,27.89164423048471,14.549820839119143,2.01018486812607,1.666715052842027,2.216604454449074,0.5498894016070472,1.2969418618190447,2.9682672955827227,4.606015777439163,1.6377484818564403,1.5389284735626547,0.2926534224429499,0.41672153413128943,0.1240681116883395,1.4204553458189937,4,4,3
