system,client,architecture,half,arm,mode,lambda,readout_gain,weighted_lambda
h9,3,Mobilenetv2,u1,rawspec,19,0.0029471252038105506,0.3826158546203906,0.0011276168285292666
h9,3,Mobilenetv2,u1,rawspec,20,0.0024310003401652744,0.4272512151375695,0.0010386478493354583
h9,3,Mobilenetv2,u1,rawspec,21,0.0017477366013186541,0.2541614141385531,0.0004442072061328577
h9,3,Mobilenetv2,u1,rawspec,22,0.001511808970359566,0.46036987754111325,0.0006959913105499899
h9,3,Mobilenetv2,u1,rawspec,23,0.0013191952980220012,0.16186930505416755,0.00021353722612154678
h9,3,Mobilenetv2,u1,rawspec,24,0.0011272872771333556,0.06370478334034664,7.181359175210971e-05
h9,3,Mobilenetv2,u1,rawspec,25,0.0010588714959802353,0.08964686387011706,9.492450885608735e-05
h9,3,Mobilenetv2,u1,rawspec,26,0.0008681637709631124,0.3861820233955976,0.0003352692417092869
h9,3,Mobilenetv2,u1,rawspec,27,0.0008344898141338299,0.3703051456299655,0.00030901587214955076
h9,3,Mobilenetv2,u1,rawspec,28,0.0005499938989536687,0.12088471979359444,6.648585836320073e-05
h9,3,Mobilenetv2,u1,rawspec,29,0.0005032363942969811,0.08786280676540878,4.421576206943671e-05
h9,3,Mobilenetv2,u1,rawspec,30,0.0004626724647799047,0.15069916699360017,6.972435503320745e-05
h9,3,Mobilenetv2,u1,rawspec,31,0.00041320574877850197,0.09206740715227374,3.8042781910450476e-05
h9,3,Mobilenetv2,u1,rawspec,32,0.0003232887969954641,0.042669906624500126,1.3794702780543432e-05
h9,3,Mobilenetv2,u1,rawspec,33,0.00029733127341219367,0.09121255512151812,2.7120345165460888e-05
h9,3,Mobilenetv2,u1,rawspec,34,0.000283032907218916,0.1027634242724018,2.90854307275888e-05
h9,3,Mobilenetv2,u1,rawspec,35,0.0002135194462674863,0.09453874578039778,2.018586064985319e-05
h9,3,Mobilenetv2,u1,rawspec,36,0.0001975642235042078,0.1754431560215672,3.466129088852851e-05
h9,3,Mobilenetv2,u1,rawspec,37,0.00018908755490894196,0.10815010211414622,2.0449838371916303e-05
h9,3,Mobilenetv2,u1,rawspec,38,0.00014023107718870968,0.10443961186098445,1.464567927243659e-05
h9,3,Mobilenetv2,u1,rawspec,39,0.00012967912905419637,0.12538070741789348,1.6259260938151445e-05
h9,3,Mobilenetv2,u1,rawspec,40,0.00011362864740435622,0.26293364174533934,2.987679406862448e-05
h9,3,Mobilenetv2,u1,rawspec,41,0.00010792330862155971,0.051003579214606826,5.50447502038218e-06
h9,3,Mobilenetv2,u1,rawspec,42,9.674899719458334e-05,0.0861767359868298,8.337512788228146e-06
h9,3,Mobilenetv2,u1,rawspec,43,9.184071491535795e-05,0.0754871773619312,6.932796335862185e-06
h9,3,Mobilenetv2,u1,rawspec,44,7.732783842508092e-05,0.1457788325794297,1.1272762011499063e-05
h9,3,Mobilenetv2,u1,rawspec,45,6.160147235569832e-05,0.05290549857994857,3.2590566082371387e-06
h9,3,Mobilenetv2,u1,rawspec,46,5.93724942994315e-05,0.06363137857979514,3.7779536619938547e-06
h9,3,Mobilenetv2,u1,rawspec,47,5.347552455378543e-05,0.12747119604852025,6.816589074193041e-06
h9,3,Mobilenetv2,u1,rawspec,48,4.6622946321653365e-05,0.07151998760540022,3.3344725430518884e-06
h9,3,Mobilenetv2,u1,rawspec,49,4.602356905637232e-05,0.07663836077442085,3.5271708894687337e-06
h9,3,Mobilenetv2,u1,rawspec,50,4.101473017590187e-05,0.07019582130345996,2.8790626702372344e-06
h9,3,Mobilenetv2,u1,rawspec,51,3.290428416070954e-05,0.12507959691906193,4.115654599731823e-06
h9,3,Mobilenetv2,u1,rawspec,52,3.142582262959984e-05,0.04209417582884873,1.3228441033365891e-06
h9,3,Mobilenetv2,u1,rawspec,53,2.8405037351231923e-05,0.018638601585026112,5.294301741973973e-07
h9,3,Mobilenetv2,u1,rawspec,54,2.3349457793414633e-05,0.05399445916999186,1.2607413454679747e-06
h9,3,Mobilenetv2,u1,rawspec,55,2.1525970001498762e-05,0.04153418481854524,8.940636164407102e-07
h9,3,Mobilenetv2,u1,rawspec,56,1.79275335473601e-05,0.03347893054538269,6.00194650482087e-07
h9,3,Mobilenetv2,u1,rawspec,57,1.570109022341933e-05,0.015727991882898234,2.46946619586592e-07
h9,3,Mobilenetv2,u1,rawspec,58,1.3601508707571766e-05,0.0957078366952081,1.3017709741927296e-06
h9,3,Mobilenetv2,u1,rawspec,59,1.1881915204714179e-05,0.0569982872517695,6.772488159394664e-07
h9,3,Mobilenetv2,u1,rawspec,60,1.1718017954511262e-05,0.04637860131872562,5.434652829579465e-07
h9,3,Mobilenetv2,u1,rawspec,61,1.0721353408131621e-05,0.006340722605288007,6.798112791422179e-08
h9,3,Mobilenetv2,u1,rawspec,62,8.619391487292459e-06,0.042554324520981325,3.6679238252362717e-07
h9,3,Mobilenetv2,u1,rawspec,63,7.775059129141336e-06,0.01656786946153329,1.2881616470731634e-07
h9,3,Mobilenetv2,u1,rawspec,64,6.891924275125782e-06,0.03998197760373911,2.755527620147449e-07
h9,3,Mobilenetv2,u2,frozen,1,14.816770525127117,1.0248500792430437,15.18496844680252
h9,3,Mobilenetv2,u2,frozen,2,1.795139269776628,0.5414411933252028,0.9719623484127906
h9,3,Mobilenetv2,u2,frozen,3,0.8197106451968772,1.5048824436813675,1.233568158855507
h9,3,Mobilenetv2,u2,frozen,4,0.40604439797796665,0.8379541499184726,0.340246588336785
h9,3,Mobilenetv2,u2,frozen,5,0.33317489372553194,0.29759732711246867,0.09915195783369911
h9,3,Mobilenetv2,u2,frozen,6,0.23545949909860017,0.8031708172700578,0.18911419832502113
h9,3,Mobilenetv2,u2,frozen,7,0.12460313837205812,0.4411500940223257,0.054968686208310295
h9,3,Mobilenetv2,u2,frozen,8,0.07223507199999342,0.390782006259726,0.028228166358473184
h9,3,Mobilenetv2,u2,frozen,9,0.05892102937790044,0.6968924787405766,0.04106162221311137
h9,3,Mobilenetv2,u2,frozen,10,0.029748012077485415,0.6466255080964975,0.01923582342446475
h9,3,Mobilenetv2,u2,frozen,11,0.02388047948176539,0.24798655721852036,0.005922037891410515
h9,3,Mobilenetv2,u2,frozen,12,0.017668108278716836,0.9520294474569014,0.016820559362195495
h9,3,Mobilenetv2,u2,frozen,13,0.012295308585206019,1.6640748823310951,0.020460314187151208
h9,3,Mobilenetv2,u2,frozen,14,0.007170862573912936,0.2976461607354009,0.0021343797142863606
h9,3,Mobilenetv2,u2,frozen,15,0.0060879122761108555,0.34702815055954006,0.00211267693794747
h9,3,Mobilenetv2,u2,frozen,16,0.005415225592782159,0.1869794392363564,0.0010125358446767738
h9,3,Mobilenetv2,u2,frozen,17,0.004368466672219774,0.1871833485590917,0.0008177042197748893
h9,3,Mobilenetv2,u2,frozen,18,0.0035055940546101956,0.5910627505013086,0.002072026064058937
h9,3,Mobilenetv2,u2,frozen,19,0.0027775955738938104,0.3923153694015913,0.0010896934336203752
h9,3,Mobilenetv2,u2,frozen,20,0.002206575769132985,0.28121043523878064,0.0006205121324252338
h9,3,Mobilenetv2,u2,frozen,21,0.0016463549669610208,0.2653016600882778,0.0004367807058293406
h9,3,Mobilenetv2,u2,frozen,22,0.001523896620368798,0.2419820013183349,0.0003687555539990886
h9,3,Mobilenetv2,u2,frozen,23,0.0012869597750064193,0.13360106551908257,0.0001719391972210564
h9,3,Mobilenetv2,u2,frozen,24,0.0012659715959140627,0.26706330907397974,0.00033809456359847675
h9,3,Mobilenetv2,u2,frozen,25,0.0009067656556363069,0.47781072231931154,0.0004332623528939279
h9,3,Mobilenetv2,u2,frozen,26,0.0009000944124715022,0.18782166119479957,0.00016905722778255466
h9,3,Mobilenetv2,u2,frozen,27,0.0007105115916394663,0.21643044223563,0.00015377633799207104
h9,3,Mobilenetv2,u2,frozen,28,0.0005875267055046237,0.12090552934143982,7.103522733126875e-05
h9,3,Mobilenetv2,u2,frozen,29,0.0005361794398637011,0.14095729213865277,7.557840194360692e-05
h9,3,Mobilenetv2,u2,frozen,30,0.0004335577102056905,0.13381542987620956,5.8016711367319564e-05
h9,3,Mobilenetv2,u2,frozen,31,0.00037422676862430214,0.14969638935471946,5.602039606294205e-05
h9,3,Mobilenetv2,u2,frozen,32,0.00035981526109182447,0.09618118795256765,3.460745925527497e-05
h9,3,Mobilenetv2,u2,frozen,33,0.0003465260444457705,0.011973155601405362,4.149010250088721e-06
h9,3,Mobilenetv2,u2,frozen,34,0.0003246326271530855,0.1518767216473965,4.930413915179221e-05
h9,3,Mobilenetv2,u2,frozen,35,0.0002538553857626434,0.06778245499162461,1.720694125983788e-05
h9,3,Mobilenetv2,u2,frozen,36,0.00020911868343280324,0.08929512063102962,1.8673278063334262e-05
h9,3,Mobilenetv2,u2,frozen,37,0.00017412819869589175,0.042612847028533477,7.420098294382118e-06
h9,3,Mobilenetv2,u2,frozen,38,0.0001532855114082803,0.26419691516417787,4.049755925343105e-05
h9,3,Mobilenetv2,u2,frozen,39,0.00013288328612166053,0.12945653205897592,1.7202609389910816e-05
h9,3,Mobilenetv2,u2,frozen,40,0.00010169354956946875,0.060548916939237765,6.157434286138022e-06
h9,3,Mobilenetv2,u2,frozen,41,9.228597248887834e-05,0.42013100776000856,3.877219862386488e-05
h9,3,Mobilenetv2,u2,frozen,42,8.921030759625798e-05,0.08811271032956797,7.860561991640735e-06
h9,3,Mobilenetv2,u2,frozen,43,7.611652081789752e-05,0.09459935960802696,7.200574124964157e-06
h9,3,Mobilenetv2,u2,frozen,44,6.205572225475537e-05,0.10664377045568528,6.6178561995978916e-06
h9,3,Mobilenetv2,u2,frozen,45,5.909018105037624e-05,0.10162875721704948,6.005261663880184e-06
h9,3,Mobilenetv2,u2,frozen,46,5.2932199398387884e-05,0.02540237540305279,1.3446036000270942e-06
h9,3,Mobilenetv2,u2,frozen,47,4.9005178923141625e-05,0.0838900146286222,4.111045176740599e-06
h9,3,Mobilenetv2,u2,frozen,48,4.63253136514235e-05,0.03568813376641545,1.6532639903631535e-06
h9,3,Mobilenetv2,u2,frozen,49,4.2979562613306796e-05,0.1254301973855492,5.390935022131642e-06
h9,3,Mobilenetv2,u2,frozen,50,3.5693917121348116e-05,0.04091815527462385,1.4605292431308769e-06
h9,3,Mobilenetv2,u2,frozen,51,3.10600493879031e-05,0.04398765103224597,1.3662586135194066e-06
h9,3,Mobilenetv2,u2,frozen,52,2.7012075277938788e-05,0.0820535669747305,2.2164371279448125e-06
h9,3,Mobilenetv2,u2,frozen,53,2.5120585405396156e-05,0.03511289153650249,8.820563906731226e-07
h9,3,Mobilenetv2,u2,frozen,54,2.3430015727207813e-05,0.08400475504880628,1.968232731953771e-06
h9,3,Mobilenetv2,u2,frozen,55,1.8499694203728746e-05,0.040283729149555,7.452366706526013e-07
h9,3,Mobilenetv2,u2,frozen,56,1.6606990468484536e-05,0.03864845485082365,6.418345213292833e-07
h9,3,Mobilenetv2,u2,frozen,57,1.5908282253710832e-05,0.050109144474611164,7.97150413794089e-07
h9,3,Mobilenetv2,u2,frozen,58,1.4369910674890155e-05,0.07476137539342509,1.0743142863354494e-06
h9,3,Mobilenetv2,u2,frozen,59,1.3066187786578061e-05,0.021770542747477643,2.8445799975426795e-07
h9,3,Mobilenetv2,u2,frozen,60,1.2126895060886802e-05,0.055208318642927315,6.6950548667078e-07
h9,3,Mobilenetv2,u2,frozen,61,1.046495918287805e-05,0.01930280312431122,2.0200304681104783e-07
h9,3,Mobilenetv2,u2,frozen,62,9.628634490459816e-06,0.02960978490844838,2.851017962245826e-07
h9,3,Mobilenetv2,u2,frozen,63,7.845984930753616e-06,0.04620489352466644,3.625228983216082e-07
h9,3,Mobilenetv2,u2,frozen,64,6.281534377145014e-06,0.0201142228607704,1.263481823694854e-07
h9,3,Mobilenetv2,u2,crsf,1,14.422007778412363,1.0332875209610168,14.902080664636213
h9,3,Mobilenetv2,u2,crsf,2,1.856189466143,0.5622991866105576,1.043733827007294
h9,3,Mobilenetv2,u2,crsf,3,0.8365653369146351,1.4858185076914865,1.2429842604809287
h9,3,Mobilenetv2,u2,crsf,4,0.42668063215291635,0.8298574435579361,0.3540840986141033
h9,3,Mobilenetv2,u2,crsf,5,0.343939716785063,0.2833481764126331,0.0974546915469251
h9,3,Mobilenetv2,u2,crsf,6,0.24024470868103062,0.8476312389736023,0.2036389200761541
h9,3,Mobilenetv2,u2,crsf,7,0.12681684611888344,0.4411537817011769,0.05594573124876165
h9,3,Mobilenetv2,u2,crsf,8,0.07414018151668358,0.37789103977491256,0.028016910282440313
h9,3,Mobilenetv2,u2,crsf,9,0.05879751347675076,0.6998078704285564,0.04114696269265929
h9,3,Mobilenetv2,u2,crsf,10,0.030291452864862355,0.6143683261996805,0.018610109194742003
h9,3,Mobilenetv2,u2,crsf,11,0.02369358689440767,0.2632704002878713,0.006237820105946168
h9,3,Mobilenetv2,u2,crsf,12,0.018053855916524076,0.9844689861124737,0.017773461229561142
h9,3,Mobilenetv2,u2,crsf,13,0.012363560342131034,1.6587975543052256,0.02050864365803204
h9,3,Mobilenetv2,u2,crsf,14,0.007326979820505615,0.3035323068410707,0.0022239750870960435
h9,3,Mobilenetv2,u2,crsf,15,0.0061571801683510795,0.2611890870293707,0.0016081882668469655
h9,3,Mobilenetv2,u2,crsf,16,0.005525844120100704,0.24600402206925082,0.0013593798788724934
h9,3,Mobilenetv2,u2,crsf,17,0.004384704418095302,0.1956999673412434,0.0008580865114222562
h9,3,Mobilenetv2,u2,crsf,18,0.003617572370279179,0.6039495361110914,0.0021848311548784117
h9,3,Mobilenetv2,u2,crsf,19,0.002821189699998542,0.39662306262242514,0.0011189488990522626
h9,3,Mobilenetv2,u2,crsf,20,0.002235970511481045,0.2776121262973712,0.0006207325280304735
h9,3,Mobilenetv2,u2,crsf,21,0.001667581090386621,0.24253229572187632,0.0004044422701538569
h9,3,Mobilenetv2,u2,crsf,22,0.0015265127730667474,0.28374636422725696,0.0004331424493041574
h9,3,Mobilenetv2,u2,crsf,23,0.0013109938143148357,0.21477239732857115,0.00028156528438332495
h9,3,Mobilenetv2,u2,crsf,24,0.0012794174181816832,0.13576490531770502,0.00017369998464125883
h9,3,Mobilenetv2,u2,crsf,25,0.0009200470955006869,0.5335844270142355,0.0004909228022788457
h9,3,Mobilenetv2,u2,crsf,26,0.0009104123065712031,0.11410671656516955,0.00010388415902336251
h9,3,Mobilenetv2,u2,crsf,27,0.0007222227771553817,0.21695130062193474,0.0001566871708426458
h9,3,Mobilenetv2,u2,crsf,28,0.0005906797109460332,0.12025123436249563,7.10299643541426e-05
h9,3,Mobilenetv2,u2,crsf,29,0.0005526850623157826,0.13188582601913273,7.289132597195283e-05
h9,3,Mobilenetv2,u2,crsf,30,0.0004414806187053,0.12407741490885932,5.477777390131743e-05
h9,3,Mobilenetv2,u2,crsf,31,0.0003827413901621115,0.14390601939745384,5.5078789916877273e-05
h9,3,Mobilenetv2,u2,crsf,32,0.0003671938395591694,0.09563638336583055,3.5117090809652e-05
h9,3,Mobilenetv2,u2,crsf,33,0.00035185565069623977,0.02158536145648037,7.594931400783435e-06
h9,3,Mobilenetv2,u2,crsf,34,0.0003304704148129046,0.16289175736667866,5.38309066265693e-05
h9,3,Mobilenetv2,u2,crsf,35,0.0002567561573251687,0.072705882809079,1.8667683084993164e-05
h9,3,Mobilenetv2,u2,crsf,36,0.00021340344574194645,0.08720952405568484,1.8610812934998312e-05
h9,3,Mobilenetv2,u2,crsf,37,0.00017810038009679564,0.04360954598007097,7.766876714899326e-06
h9,3,Mobilenetv2,u2,crsf,38,0.00015535298035478586,0.2571479957457885,3.994870753136804e-05
h9,3,Mobilenetv2,u2,crsf,39,0.00013591580204576318,0.12776228948155707,1.7364914046088803e-05
h9,3,Mobilenetv2,u2,crsf,40,0.00010450559777274766,0.0631999378219751,6.604747281285991e-06
h9,3,Mobilenetv2,u2,crsf,41,9.431407025642898e-05,0.42726460652167986,4.0297064117571194e-05
h9,3,Mobilenetv2,u2,crsf,42,9.02293383661477e-05,0.10636307491402376,9.597069876081366e-06
h9,3,Mobilenetv2,u2,crsf,43,7.842854974923028e-05,0.08763543154648984,6.873119802839144e-06
h9,3,Mobilenetv2,u2,crsf,44,6.396695189965074e-05,0.10960808062627168,7.0112948212337615e-06
h9,3,Mobilenetv2,u2,crsf,45,6.012594499279517e-05,0.09660378743619896,5.808394009484576e-06
h9,3,Mobilenetv2,u2,crsf,46,5.429962198790509e-05,0.02669134496307453,1.4493299418437216e-06
h9,3,Mobilenetv2,u2,crsf,47,5.0438564261326635e-05,0.083328830054728,4.2029865495365645e-06
h9,3,Mobilenetv2,u2,crsf,48,4.727593567990928e-05,0.046752407427427166,2.21026380641996e-06
h9,3,Mobilenetv2,u2,crsf,49,4.383274527051994e-05,0.10862775812976452,4.76145285140962e-06
h9,3,Mobilenetv2,u2,crsf,50,3.754879912066409e-05,0.03887509184865496,1.4597130146225112e-06
h9,3,Mobilenetv2,u2,crsf,51,3.163362605693411e-05,0.04356692527925017,1.3781798227341896e-06
h9,3,Mobilenetv2,u2,crsf,52,2.7762801735978695e-05,0.07445127038035586,2.0669758585615627e-06
h9,3,Mobilenetv2,u2,crsf,53,2.537929479204075e-05,0.037077637767927704,9.410042991047409e-07
h9,3,Mobilenetv2,u2,crsf,54,2.3909328189931524e-05,0.08412471335646404,2.0113653805236147e-06
h9,3,Mobilenetv2,u2,crsf,55,1.9010774202889802e-05,0.04227119544244199,8.036081518424892e-07
h9,3,Mobilenetv2,u2,crsf,56,1.694551408592849e-05,0.03594593790795039,6.091223971510843e-07
h9,3,Mobilenetv2,u2,crsf,57,1.6555826113702118e-05,0.05047659678796227,8.356817592329582e-07
h9,3,Mobilenetv2,u2,crsf,58,1.467266238971308e-05,0.07588874829953425,1.1134899829769787e-06
h9,3,Mobilenetv2,u2,crsf,59,1.3786755795535716e-05,0.018471749951264896,2.5466550569428786e-07
h9,3,Mobilenetv2,u2,crsf,60,1.2680889258418804e-05,0.060991420603138065,7.734254503820368e-07
h9,3,Mobilenetv2,u2,crsf,61,1.0553757398269904e-05,0.02431807711042685,2.5664708621586537e-07
h9,3,Mobilenetv2,u2,crsf,62,9.912926581343658e-06,0.027743681180978044,2.7502107464324107e-07
h9,3,Mobilenetv2,u2,crsf,63,8.041283783459876e-06,0.04563067181114363,3.6692918126332895e-07
h9,3,Mobilenetv2,u2,crsf,64,6.484146358283791e-06,0.02409462878275645,1.5623309947591005e-07
h9,3,Mobilenetv2,u2,rawspec,1,14.645432954888419,1.0352342730948123,15.16145413921272
h9,3,Mobilenetv2,u2,rawspec,2,1.8112548005938187,0.5437473652859676,0.9848650256844494
h9,3,Mobilenetv2,u2,rawspec,3,0.8050795836140716,1.459687213984028,1.1751643744410456
h9,3,Mobilenetv2,u2,rawspec,4,0.4129312249589154,0.9220840344816024,0.38075728987354684
h9,3,Mobilenetv2,u2,rawspec,5,0.3385909942855033,0.2987824513100785,0.10116504726413947
h9,3,Mobilenetv2,u2,rawspec,6,0.23845183705997328,0.7803726691251076,0.1860812965442766
h9,3,Mobilenetv2,u2,rawspec,7,0.1292457246233454,0.4268117490097634,0.0551635937785243
h9,3,Mobilenetv2,u2,rawspec,8,0.0744361381966113,0.39390235038687305,0.029320569789367288
h9,3,Mobilenetv2,u2,rawspec,9,0.06108323040954138,0.7065298078996258,0.04315712304714186
h9,3,Mobilenetv2,u2,rawspec,10,0.029669839060406572,0.6419448041146439,0.01904639902374571
h9,3,Mobilenetv2,u2,rawspec,11,0.024123514035191914,0.22847517852054858,0.005511624175733432
h9,3,Mobilenetv2,u2,rawspec,12,0.01784593296637423,0.8850028095141799,0.015793700813642914
h9,3,Mobilenetv2,u2,rawspec,13,0.012664339052151079,1.728017752314226,0.021884202703443382
h9,3,Mobilenetv2,u2,rawspec,14,0.007309221719255604,0.29689962276091425,0.00217010517112287
h9,3,Mobilenetv2,u2,rawspec,15,0.006153551322791823,0.3177412837630645,0.0019552372970057775
h9,3,Mobilenetv2,u2,rawspec,16,0.005506859209522508,0.23309064935290866,0.0012835973890426467
h9,3,Mobilenetv2,u2,rawspec,17,0.0043858948601025365,0.19966986286708052,0.0008757310252661067
h9,3,Mobilenetv2,u2,rawspec,18,0.003512752830093573,0.6051526407851862,0.002125751651556762
h9,3,Mobilenetv2,u2,rawspec,19,0.0028086174436132813,0.3951284382362242,0.0011097646240979323
h9,3,Mobilenetv2,u2,rawspec,20,0.002232204159500506,0.26253184067127555,0.0005860246667477453
h9,3,Mobilenetv2,u2,rawspec,21,0.0016668835687561135,0.2663099551450985,0.00044390768842754224
h9,3,Mobilenetv2,u2,rawspec,22,0.0015683540231729558,0.207943207202647,0.000326128565607759
h9,3,Mobilenetv2,u2,rawspec,23,0.0013281955446780595,0.3031973873366136,0.00040270541901851807
h9,3,Mobilenetv2,u2,rawspec,24,0.0013017061650226489,0.089176151063574,0.00011608114561244532
h9,3,Mobilenetv2,u2,rawspec,25,0.0009405475034669014,0.21534445952848114,0.00020254169379494214
h9,3,Mobilenetv2,u2,rawspec,26,0.0009347070117211393,0.4643086950828656,0.0004339925928970469
h9,3,Mobilenetv2,u2,rawspec,27,0.0007237500367197368,0.2098561263058769,0.00015188337911974014
h9,3,Mobilenetv2,u2,rawspec,28,0.000606118215809024,0.1158652845406841,7.022805954000433e-05
h9,3,Mobilenetv2,u2,rawspec,29,0.0005505971081933822,0.14861709496416375,8.182814271536983e-05
h9,3,Mobilenetv2,u2,rawspec,30,0.00044437775293944314,0.13222707752460675,5.875877158813429e-05
h9,3,Mobilenetv2,u2,rawspec,31,0.00038745512073412206,0.1693750761171458,6.562524056631984e-05
h9,3,Mobilenetv2,u2,rawspec,32,0.00036838038623320164,0.100273667011267,3.693885218262999e-05
h9,3,Mobilenetv2,u2,rawspec,33,0.00035556068035908796,0.006076486741082891,2.16055975985241e-06
h9,3,Mobilenetv2,u2,rawspec,34,0.0003245149534629992,0.16194485230498695,5.255352620932511e-05
h9,3,Mobilenetv2,u2,rawspec,35,0.00026210813339791554,0.06107268470234134,1.600764738893012e-05
h9,3,Mobilenetv2,u2,rawspec,36,0.0002094617942089763,0.09223670852410507,1.9320066459389425e-05
h9,3,Mobilenetv2,u2,rawspec,37,0.00017920825355620087,0.042005871435679944,7.527798859094506e-06
h9,3,Mobilenetv2,u2,rawspec,38,0.00015482244808177323,0.25261564981772267,3.9110573328547774e-05
h9,3,Mobilenetv2,u2,rawspec,39,0.0001344697247064767,0.13496757923049923,1.8149053223424815e-05
h9,3,Mobilenetv2,u2,rawspec,40,0.00010582138481631354,0.06532992111658943,6.913302722498018e-06
h9,3,Mobilenetv2,u2,rawspec,41,9.465614660166489e-05,0.4554890219731382,4.3114835639338326e-05
h9,3,Mobilenetv2,u2,rawspec,42,9.0748535574411e-05,0.06317440027800673,5.732984311020774e-06
h9,3,Mobilenetv2,u2,rawspec,43,7.687526081911752e-05,0.07924329592348929,6.091849042284752e-06
h9,3,Mobilenetv2,u2,rawspec,44,6.31884102750634e-05,0.11703842528691538,7.395472034976964e-06
h9,3,Mobilenetv2,u2,rawspec,45,6.061405976135902e-05,0.10239461649539117,6.206553403493079e-06
h9,3,Mobilenetv2,u2,rawspec,46,5.3362083142177125e-05,0.027071411567926765,1.4445869148638036e-06
h9,3,Mobilenetv2,u2,rawspec,47,4.995362449560258e-05,0.09009706857559839,4.500675131779997e-06
h9,3,Mobilenetv2,u2,rawspec,48,4.8716633160461777e-05,0.026925994475246687,1.3117437953312134e-06
h9,3,Mobilenetv2,u2,rawspec,49,4.3108399995589556e-05,0.13418896885742618,5.784671744501637e-06
h9,3,Mobilenetv2,u2,rawspec,50,3.6528769872536456e-05,0.03083302326976699,1.12629241149588e-06
h9,3,Mobilenetv2,u2,rawspec,51,3.143532833470537e-05,0.043515613435349085,1.3679275960263148e-06
h9,3,Mobilenetv2,u2,rawspec,52,2.7756447756207393e-05,0.06944642548570806,1.9275860808494054e-06
h9,3,Mobilenetv2,u2,rawspec,53,2.5699535101192223e-05,0.0439083453686214,1.1284240630361567e-06
h9,3,Mobilenetv2,u2,rawspec,54,2.4251855555333673e-05,0.08475545925435751,2.055477155362647e-06
h9,3,Mobilenetv2,u2,rawspec,55,1.8940872676944578e-05,0.04096171477886993,7.758506242558944e-07
h9,3,Mobilenetv2,u2,rawspec,56,1.7000418883613197e-05,0.029613459489881977,5.03441215920904e-07
h9,3,Mobilenetv2,u2,rawspec,57,1.612278844040644e-05,0.05450032759456186,8.786972517399661e-07
h9,3,Mobilenetv2,u2,rawspec,58,1.4887842500451216e-05,0.06859365182392108,1.0212114848853252e-06
h9,3,Mobilenetv2,u2,rawspec,59,1.347188335937369e-05,0.014311886481984675,1.928080653378946e-07
h9,3,Mobilenetv2,u2,rawspec,60,1.2728168386263108e-05,0.05458138042804058,6.947210008427861e-07
h9,3,Mobilenetv2,u2,rawspec,61,1.0615579374239125e-05,0.02152456142322539,2.284956902839346e-07
h9,3,Mobilenetv2,u2,rawspec,62,9.971869988707382e-06,0.029422654633348415,2.9339888672638925e-07
h9,3,Mobilenetv2,u2,rawspec,63,7.998381191955492e-06,0.04834553495101765,3.8668601746724644e-07
h9,3,Mobilenetv2,u2,rawspec,64,6.518284234480519e-06,0.021350255454480653,1.3916703353107296e-07
l9,0,ResNet10,u1,frozen,1,17.086229090118795,1.0260415137662755,17.531180360182862
l9,0,ResNet10,u1,frozen,2,2.3815492534309213,0.5898502580513313,1.4047574416981843
l9,0,ResNet10,u1,frozen,3,1.2979273648500744,3.9284905968203527,5.098895448169337
l9,0,ResNet10,u1,frozen,4,0.7335878049424176,1.3448426386635037,0.9865601592901285
l9,0,ResNet10,u1,frozen,5,0.5076096918754847,1.297131720285533,0.6584366328560568
l9,0,ResNet10,u1,frozen,6,0.29247476495689384,0.37410995029445926,0.10941771978040721
l9,0,ResNet10,u1,frozen,7,0.1775839507071443,1.6049105808258832,0.285006361474758
l9,0,ResNet10,u1,frozen,8,0.12710804054604252,0.06723829975994992,0.008546528532134676
l9,0,ResNet10,u1,frozen,9,0.09472656198098756,0.7470197730233938,0.07076261483032377
l9,0,ResNet10,u1,frozen,10,0.06996240458805855,0.4833438796204987,0.033815900061171196
l9,0,ResNet10,u1,frozen,11,0.04175086548215207,2.092724044946758,0.08737304009183726
l9,0,ResNet10,u1,frozen,12,0.03821646112398857,0.4188064414988047,0.01600530009001506
l9,0,ResNet10,u1,frozen,13,0.03129994688977259,1.6411237158032144,0.05136708514418686
l9,0,ResNet10,u1,frozen,14,0.025852626382354266,1.217315075610883,0.03147079183937549
l9,0,ResNet10,u1,frozen,15,0.01996418664759867,0.26376315951049967,0.005265816947227956
l9,0,ResNet10,u1,frozen,16,0.015085697138655714,0.5465415854367068,0.008244960831578886
l9,0,ResNet10,u1,frozen,17,0.013792217235333243,0.7517686321758962,0.010368556285679292
l9,0,ResNet10,u1,frozen,18,0.01254245952321325,0.4550607877770329,0.00570758151129497
l9,0,ResNet10,u1,frozen,19,0.008617765277284264,0.2602653052560137,0.0022429053105170647
l9,0,ResNet10,u1,frozen,20,0.006814176522696521,0.3830777204310217,0.0026103592089291696
l9,0,ResNet10,u1,frozen,21,0.006607422268555439,0.288297321294946,0.0019049021406891084
l9,0,ResNet10,u1,frozen,22,0.005384252012212941,0.26340477408607627,0.001418237684899451
l9,0,ResNet10,u1,frozen,23,0.004485238172848767,0.5671582186111956,0.0025438396921598407
l9,0,ResNet10,u1,frozen,24,0.004253167112462855,0.2071270874633649,0.0008809461164994009
l9,0,ResNet10,u1,frozen,25,0.00385296938962556,0.09073640735038133,0.0003496046000456149
l9,0,ResNet10,u1,frozen,26,0.00346525390341149,0.22150569961755617,0.0007675734902276295
